nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.352086981E-05  2.573737023E-05  9.682999981E+04  9.963212293E-06  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.073652065E-04  2.155356833E-04  9.682999815E+04 -2.106999820E-04  2.919999652E+02  2.919999651E+02  1.224999982E+00  9.999947700E-01  1.224999982E+00  5.215088731E-06 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.541564328E-04  4.279895705E-05  9.682999821E+04 -2.150865665E-04  2.918646798E+02  2.918646796E+02  1.224999981E+00  9.992118822E-01  1.224999981E+00  7.881019264E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.943734612E-04  2.291151737E-04  9.682999961E+04 -1.853176257E-04  2.920000009E+02  2.920000008E+02  1.225000000E+00  9.999998566E-01  1.225000000E+00  1.434246000E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.617712918E-05  1.185272802E-04  9.682999772E+04  6.197287899E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148728002E-03  1.813608975E-03  9.682999821E+04 -4.939031071E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.938922195E-04  8.245252561E-05  9.682999979E+04 -3.186584618E-04  2.919998137E+02  2.919998134E+02  1.225000002E+00  9.999977958E-01  1.225000002E+00  2.206099765E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.343773053E-04  2.017150236E-04  9.682999866E+04 -2.503227682E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999904E-01  1.224999989E+00  2.510117406E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.425967731E-04  3.875131888E-05  9.682999996E+04 -2.072378094E-04  2.919943459E+02  2.919943457E+02  1.225000003E+00  9.999825223E-01  1.225000003E+00  1.747976306E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036288918E-04  1.845845199E-04  9.682999978E+04 -2.352050037E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815192070E-03  1.776077777E-03  9.682999963E+04 -1.946015584E-04  2.919979863E+02  2.919979862E+02  1.225000018E+00  9.999769162E-01  1.225000018E+00  2.309873217E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.720293469E-04  2.203554251E-05  9.682999883E+04 -2.510716521E-04  2.803837204E+02  2.803837202E+02  1.224999989E+00  9.675381929E-01  1.224999989E+00  3.246179776E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.202147146E-04  5.545415015E-05  9.683000040E+04 -2.694695960E-04  2.910845585E+02  2.910845583E+02  1.225000009E+00  9.971381819E-01  1.225000009E+00  2.861825569E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.805527003E-04  1.880675205E-04  9.682999909E+04 -1.060996069E-04  2.872930061E+02  2.872930060E+02  1.224999992E+00  9.933043624E-01  1.224999992E+00  6.695631050E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.736299154E-04  3.609044487E-04  9.683000017E+04 -3.819980342E-05  2.868714586E+02  2.868714586E+02  1.225000007E+00  9.980479158E-01  1.225000007E+00  1.952089796E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.587855990E-05  1.006500344E-04  9.682999996E+04  6.595940766E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113883095E-02  1.067784256E-02  9.682998814E+04 -1.395849619E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.237280121E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.366128466E-04  4.085818090E-05  9.683000111E+04 -2.992998994E-04  2.917450508E+02  2.917450505E+02  1.225000018E+00  9.999990159E-01  1.225000018E+00  9.990100237E-07 
