nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.352659943E-05  2.572871596E-05  9.682999981E+04  9.949539561E-06  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.073682896E-04  2.155207457E-04  9.682999815E+04 -2.107166845E-04  2.919999653E+02  2.919999652E+02  1.224999982E+00  9.999948514E-01  1.224999982E+00  5.133732564E-06 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.541531342E-04  4.278834079E-05  9.682999821E+04 -2.150929874E-04  2.918647741E+02  2.918647739E+02  1.224999981E+00  9.992144160E-01  1.224999981E+00  7.855682021E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.943800627E-04  2.291145462E-04  9.682999961E+04 -1.853248270E-04  2.920000009E+02  2.920000008E+02  1.225000000E+00  9.999998567E-01  1.225000000E+00  1.432813657E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.618208399E-05  1.185260130E-04  9.682999772E+04  6.196685623E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148731542E-03  1.813606911E-03  9.682999821E+04 -4.939085090E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.938935584E-04  8.244641583E-05  9.682999979E+04 -3.186653872E-04  2.919998146E+02  2.919998144E+02  1.225000002E+00  9.999978270E-01  1.225000002E+00  2.174828149E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.343836487E-04  2.017078458E-04  9.682999866E+04 -2.503356802E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999905E-01  1.224999989E+00  2.361026684E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.426119717E-04  3.875832542E-05  9.682999996E+04 -2.072465361E-04  2.919943533E+02  2.919943531E+02  1.225000003E+00  9.999824647E-01  1.225000003E+00  1.753744126E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036355339E-04  1.845846362E-04  9.682999978E+04 -2.352115183E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815191433E-03  1.776085320E-03  9.682999963E+04 -1.945939946E-04  2.919979858E+02  2.919979858E+02  1.225000018E+00  9.999769195E-01  1.225000018E+00  2.309545078E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.720427127E-04  2.202272271E-05  9.682999883E+04 -2.510973275E-04  2.803859113E+02  2.803859111E+02  1.224999989E+00  9.675807457E-01  1.224999989E+00  3.241924496E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.202002951E-04  5.545402316E-05  9.683000040E+04 -2.694550223E-04  2.910827236E+02  2.910827234E+02  1.225000009E+00  9.971641327E-01  1.225000009E+00  2.835874794E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.805367838E-04  1.880402242E-04  9.682999909E+04 -1.061107648E-04  2.872959430E+02  2.872959429E+02  1.224999992E+00  9.933232496E-01  1.224999992E+00  6.676743838E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.736380458E-04  3.609081802E-04  9.683000017E+04 -3.820453591E-05  2.868714951E+02  2.868714951E+02  1.225000007E+00  9.980474162E-01  1.225000007E+00  1.952589338E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.588196969E-05  1.006460275E-04  9.682999996E+04  6.595242197E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113885876E-02  1.067786483E-02  9.682998814E+04 -1.395857115E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.233190092E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.366215173E-04  4.086604633E-05  9.683000111E+04 -2.993013172E-04  2.917451796E+02  2.917451794E+02  1.225000018E+00  9.999990258E-01  1.225000018E+00  9.891156240E-07 
