nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.354969741E-05  2.594637894E-05  9.682999981E+04  1.012505082E-05  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.075224439E-04  2.151818953E-04  9.682999815E+04 -2.111799896E-04  2.919999622E+02  2.919999621E+02  1.224999982E+00  9.999890280E-01  1.224999982E+00  1.095705115E-05 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.524330838E-04  4.184893245E-05  9.682999821E+04 -2.142304338E-04  2.918646824E+02  2.918646822E+02  1.224999981E+00  9.991365684E-01  1.224999981E+00  8.634158152E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.944422868E-04  2.291623766E-04  9.682999961E+04 -1.853433418E-04  2.920000010E+02  2.920000008E+02  1.225000000E+00  9.999998508E-01  1.225000000E+00  1.492392326E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.620619910E-05  1.185524024E-04  9.682999772E+04  6.196677458E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148690159E-03  1.813610343E-03  9.682999821E+04 -4.938638788E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.931016353E-04  8.201231440E-05  9.682999979E+04 -3.182695377E-04  2.919997960E+02  2.919997958E+02  1.225000002E+00  9.999978218E-01  1.225000002E+00  2.180079080E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.346852678E-04  2.015896245E-04  9.682999866E+04 -2.507450841E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999900E-01  1.224999989E+00  6.862756893E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.431298712E-04  3.943060975E-05  9.682999996E+04 -2.071510150E-04  2.919946256E+02  2.919946254E+02  1.225000003E+00  9.999868602E-01  1.225000003E+00  1.314187908E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036004983E-04  1.845765986E-04  9.682999978E+04 -2.351839273E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815400642E-03  1.776010164E-03  9.682999963E+04 -1.948719170E-04  2.919980080E+02  2.919980079E+02  1.225000018E+00  9.999770247E-01  1.225000018E+00  2.299023306E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.716368605E-04  2.255905798E-05  9.682999883E+04 -2.501758789E-04  2.803087297E+02  2.803087295E+02  1.224999989E+00  9.662812782E-01  1.224999989E+00  3.371871245E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.197930021E-04  5.573793345E-05  9.683000040E+04 -2.687988973E-04  2.911472502E+02  2.911472500E+02  1.225000009E+00  9.974682894E-01  1.225000009E+00  2.531718047E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.792359699E-04  1.870012188E-04  9.682999909E+04 -1.057534209E-04  2.872626178E+02  2.872626177E+02  1.224999992E+00  9.927904814E-01  1.224999992E+00  7.209512039E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.736567813E-04  3.608940886E-04  9.683000017E+04 -3.824445166E-05  2.868780474E+02  2.868780474E+02  1.225000007E+00  9.980591306E-01  1.225000007E+00  1.940874944E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.594274951E-05  1.007325489E-04  9.682999996E+04  6.597049212E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113849596E-02  1.067752866E-02  9.682998814E+04 -1.395801126E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.454500575E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.359327979E-04  4.020783609E-05  9.683000111E+04 -2.992122055E-04  2.917328811E+02  2.917328808E+02  1.225000018E+00  9.999990876E-01  1.225000018E+00  9.272603098E-07 
