nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.372030733E-05  2.594177739E-05  9.682999981E+04  9.950167064E-06  2.919999996E+02  2.919999996E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.058017250E-04  2.139121478E-04  9.682999815E+04 -2.106176667E-04  2.919996663E+02  2.919996662E+02  1.224999982E+00  9.999895987E-01  1.224999982E+00  1.038643512E-05 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.496807035E-04  4.072833562E-05  9.682999822E+04 -2.125018182E-04  2.918716880E+02  2.918716878E+02  1.224999981E+00  9.993318997E-01  1.224999981E+00  6.680845009E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.948844999E-04  2.294924098E-04  9.682999961E+04 -1.854844802E-04  2.920000012E+02  2.920000010E+02  1.225000000E+00  9.999998216E-01  1.225000000E+00  1.784358420E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.640298423E-05  1.185654474E-04  9.682999772E+04  6.178182180E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148604158E-03  1.813444814E-03  9.682999821E+04 -4.939290185E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.939038492E-04  8.283167243E-05  9.682999979E+04 -3.183241850E-04  2.919998140E+02  2.919998137E+02  1.225000002E+00  9.999985796E-01  1.225000002E+00  1.422249473E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.340752224E-04  2.009988947E-04  9.682999866E+04 -2.506740586E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999902E-01  1.224999989E+00  5.266562084E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.432662340E-04  3.927624920E-05  9.682999996E+04 -2.074283177E-04  2.919947196E+02  2.919947195E+02  1.225000003E+00  9.999939269E-01  1.225000003E+00  6.075176188E-06 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.035797260E-04  1.845264473E-04  9.682999978E+04 -2.352088407E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815255847E-03  1.775881406E-03  9.682999963E+04 -1.948447112E-04  2.919980377E+02  2.919980376E+02  1.225000018E+00  9.999774031E-01  1.225000018E+00  2.261183735E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.714720176E-04  2.124603661E-05  9.682999883E+04 -2.513003725E-04  2.808152781E+02  2.808152779E+02  1.224999989E+00  9.698128282E-01  1.224999989E+00  3.018716247E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.193452578E-04  5.884913183E-05  9.683000040E+04 -2.654742489E-04  2.909954687E+02  2.909954685E+02  1.225000009E+00  9.985751049E-01  1.225000009E+00  1.424902554E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.739179913E-04  1.803267040E-04  9.682999909E+04 -1.068710792E-04  2.876922557E+02  2.876922556E+02  1.224999992E+00  9.955058199E-01  1.224999992E+00  4.494173554E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.750696053E-04  3.618477601E-04  9.683000017E+04 -3.877239487E-05  2.868788137E+02  2.868788137E+02  1.225000007E+00  9.980866014E-01  1.225000007E+00  1.913404184E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.615798143E-05  1.007619109E-04  9.682999996E+04  6.578210214E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113889465E-02  1.067786663E-02  9.682998814E+04 -1.395891373E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  4.489478109E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.363635708E-04  4.122133552E-05  9.683000111E+04 -2.987212489E-04  2.917637882E+02  2.917637880E+02  1.225000018E+00  9.999994916E-01  1.225000018E+00  5.233076751E-07 
