nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.364463396E-05  2.601881750E-05  9.682999981E+04  1.009621284E-05  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.071754284E-04  2.142507415E-04  9.682999815E+04 -2.116825750E-04  2.919999481E+02  2.919999480E+02  1.224999982E+00  9.999877303E-01  1.224999982E+00  1.225481688E-05 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.507605953E-04  4.123655128E-05  9.682999822E+04 -2.131170156E-04  2.918658076E+02  2.918658074E+02  1.224999981E+00  9.991445866E-01  1.224999981E+00  8.553975387E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.946200923E-04  2.292525103E-04  9.682999961E+04 -1.854390061E-04  2.920000010E+02  2.920000009E+02  1.225000000E+00  9.999998440E-01  1.225000000E+00  1.559933828E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.629926457E-05  1.185623768E-04  9.682999772E+04  6.188282061E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148706204E-03  1.813598612E-03  9.682999821E+04 -4.938907358E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.924540286E-04  8.166746794E-05  9.682999979E+04 -3.179366764E-04  2.919998182E+02  2.919998180E+02  1.225000002E+00  9.999984831E-01  1.225000002E+00  1.518728848E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.347068765E-04  2.011648101E-04  9.682999866E+04 -2.511543917E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999899E-01  1.224999989E+00  7.424551339E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.434718762E-04  3.988684589E-05  9.682999996E+04 -2.070768451E-04  2.919948608E+02  2.919948606E+02  1.225000003E+00  9.999893525E-01  1.225000003E+00  1.064955914E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036361871E-04  1.845703915E-04  9.682999978E+04 -2.352251157E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815561122E-03  1.776060820E-03  9.682999963E+04 -1.949862693E-04  2.919980202E+02  2.919980202E+02  1.225000018E+00  9.999771375E-01  1.225000018E+00  2.287741843E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.715940783E-04  2.219819087E-05  9.682999883E+04 -2.504832178E-04  2.803922286E+02  2.803922284E+02  1.224999989E+00  9.679289813E-01  1.224999989E+00  3.207100939E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.188161031E-04  5.593261415E-05  9.683000040E+04 -2.676420769E-04  2.911348682E+02  2.911348680E+02  1.225000009E+00  9.979331948E-01  1.225000009E+00  2.066812627E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.772464003E-04  1.851853141E-04  9.682999909E+04 -1.054733989E-04  2.873059459E+02  2.873059458E+02  1.224999992E+00  9.930733763E-01  1.224999992E+00  6.926617154E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.739461869E-04  3.610477214E-04  9.683000017E+04 -3.839207178E-05  2.868787394E+02  2.868787394E+02  1.225000007E+00  9.980615948E-01  1.225000007E+00  1.938410790E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.605195618E-05  1.007653193E-04  9.682999996E+04  6.589118926E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113891350E-02  1.067790313E-02  9.682998814E+04 -1.395876849E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.719861622E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.354975232E-04  4.030769760E-05  9.683000111E+04 -2.986857674E-04  2.917332879E+02  2.917332877E+02  1.225000018E+00  9.999992506E-01  1.225000018E+00  7.643417227E-07 
