nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.350558622E-05  2.577228398E-05  9.682999981E+04  1.001030024E-05  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.073922614E-04  2.156022977E-04  9.682999815E+04 -2.106662182E-04  2.919999649E+02  2.919999647E+02  1.224999982E+00  9.999941267E-01  1.224999982E+00  5.858443760E-06 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.541269280E-04  4.278329546E-05  9.682999821E+04 -2.150714583E-04  2.918643831E+02  2.918643829E+02  1.224999981E+00  9.991993850E-01  1.224999981E+00  8.005991245E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.943565317E-04  2.291174574E-04  9.682999961E+04 -1.852985825E-04  2.920000010E+02  2.920000008E+02  1.225000000E+00  9.999998560E-01  1.225000000E+00  1.439500866E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.616368520E-05  1.185319099E-04  9.682999772E+04  6.199051837E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148717400E-03  1.813615468E-03  9.682999821E+04 -4.938865048E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.938727652E-04  8.245777156E-05  9.682999979E+04 -3.186343280E-04  2.919998085E+02  2.919998083E+02  1.225000002E+00  9.999976588E-01  1.225000002E+00  2.343070944E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.343902450E-04  2.017501407E-04  9.682999866E+04 -2.503036187E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999904E-01  1.224999989E+00  3.301167104E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.425810100E-04  3.876006507E-05  9.682999996E+04 -2.072140532E-04  2.919943366E+02  2.919943364E+02  1.225000003E+00  9.999829303E-01  1.225000003E+00  1.707183562E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036103365E-04  1.845845885E-04  9.682999978E+04 -2.351864388E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815204427E-03  1.776051870E-03  9.682999963E+04 -1.946376142E-04  2.919979883E+02  2.919979883E+02  1.225000018E+00  9.999769106E-01  1.225000018E+00  2.310429552E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.719604970E-04  2.212112959E-05  9.682999883E+04 -2.509205686E-04  2.803726357E+02  2.803726355E+02  1.224999989E+00  9.673295325E-01  1.224999989E+00  3.267045818E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.202852489E-04  5.547110524E-05  9.683000040E+04 -2.695266289E-04  2.910970119E+02  2.910970117E+02  1.225000009E+00  9.971021190E-01  1.225000009E+00  2.897888472E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.805816430E-04  1.881353604E-04  9.682999909E+04 -1.060584928E-04  2.872812199E+02  2.872812198E+02  1.224999992E+00  9.932042889E-01  1.224999992E+00  6.795704583E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.736001587E-04  3.608885127E-04  9.683000017E+04 -3.818523958E-05  2.868716478E+02  2.868716478E+02  1.225000007E+00  9.980496496E-01  1.225000007E+00  1.950355983E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.587099937E-05  1.006649997E-04  9.682999996E+04  6.598053792E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113871831E-02  1.067774645E-02  9.682998814E+04 -1.395824668E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.254009057E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.365652338E-04  4.078343106E-05  9.683000111E+04 -2.993204576E-04  2.917440483E+02  2.917440481E+02  1.225000018E+00  9.999989811E-01  1.225000018E+00  1.033762351E-06 
