nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.411773615E-05  2.579327682E-05  9.682999981E+04  9.417286833E-06  2.919999997E+02  2.919999997E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.005285266E-04  2.153600543E-04  9.682999816E+04 -2.040235506E-04  2.919999170E+02  2.919999169E+02  1.224999982E+00  9.999992405E-01  1.224999982E+00  7.445889804E-07 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.404883977E-04  3.130764824E-05  9.682999823E+04 -2.119099122E-04  2.918795266E+02  2.918795264E+02  1.224999981E+00  9.995628415E-01  1.224999981E+00  4.371426267E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.910834248E-04  2.302155275E-04  9.682999961E+04 -1.810236456E-04  2.920000012E+02  2.920000011E+02  1.225000000E+00  9.999998230E-01  1.225000000E+00  1.770450218E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.659813596E-05  1.185584540E-04  9.682999772E+04  6.158031142E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.153448350E-03  1.813550581E-03  9.682999821E+04 -4.986766570E-04  2.920000012E+02  2.920000009E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.844426816E-04  8.227140707E-05  9.682999980E+04 -3.093742102E-04  2.919998562E+02  2.919998559E+02  1.225000002E+00  9.999979564E-01  1.225000002E+00  2.045428396E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.292991958E-04  2.025830156E-04  9.682999867E+04 -2.444526162E-04  2.919999974E+02  2.919999972E+02  1.224999989E+00  9.999999907E-01  1.224999989E+00  7.426224955E-12 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.397480568E-04  4.322943673E-05  9.682999996E+04 -2.003031350E-04  2.919972879E+02  2.919972877E+02  1.225000003E+00  9.999991511E-01  1.225000003E+00  8.509924228E-07 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -3.994638724E-04  1.848421047E-04  9.682999978E+04 -2.308050204E-04  2.920000006E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.817215090E-03  1.776284834E-03  9.682999963E+04 -1.964359462E-04  2.919980400E+02  2.919980400E+02  1.225000018E+00  9.999769082E-01  1.225000018E+00  2.310667598E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.566506797E-04  2.574708870E-05  9.682999884E+04 -2.322793870E-04  2.815623393E+02  2.815623391E+02  1.224999989E+00  9.761550647E-01  1.224999989E+00  2.384492600E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.142512506E-04  5.195579015E-05  9.683000041E+04 -2.667450904E-04  2.913519323E+02  2.913519321E+02  1.225000009E+00  9.994665902E-01  1.225000009E+00  5.334172693E-04 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.607678097E-04  1.660995815E-04  9.682999911E+04 -1.071083794E-04  2.880770916E+02  2.880770915E+02  1.224999992E+00  9.970591219E-01  1.224999992E+00  2.940871564E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.716418887E-04  3.628545609E-04  9.683000017E+04 -3.437602472E-05  2.868509145E+02  2.868509145E+02  1.225000007E+00  9.980583176E-01  1.225000007E+00  1.941687958E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.625985201E-05  1.007099953E-04  9.682999996E+04  6.563278818E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.117997004E-02  1.067685079E-02  9.682998810E+04 -1.437893595E-03  2.919999983E+02  2.919999979E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  4.155108286E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.241377151E-04  3.707038379E-05  9.683000112E+04 -2.902908724E-04  2.918061293E+02  2.918061290E+02  1.225000018E+00  9.999993232E-01  1.225000018E+00  6.916809528E-07 
