nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.370625756E-05  2.591650474E-05  9.682999981E+04  9.941134578E-06  2.919999996E+02  2.919999996E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.057656469E-04  2.143662252E-04  9.682999815E+04 -2.101671702E-04  2.919995620E+02  2.919995618E+02  1.224999982E+00  9.999901740E-01  1.224999982E+00  9.811053658E-06 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.499183324E-04  4.050001940E-05  9.682999822E+04 -2.129478454E-04  2.918713538E+02  2.918713536E+02  1.224999981E+00  9.993587224E-01  1.224999981E+00  6.412617294E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.949066993E-04  2.295443012E-04  9.682999961E+04 -1.854593761E-04  2.920000012E+02  2.920000010E+02  1.225000000E+00  9.999998191E-01  1.225000000E+00  1.809366905E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.637849712E-05  1.185644509E-04  9.682999772E+04  6.180541353E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148536678E-03  1.813408969E-03  9.682999821E+04 -4.938943081E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.941138707E-04  8.294856258E-05  9.682999979E+04 -3.184275328E-04  2.919998003E+02  2.919998001E+02  1.225000002E+00  9.999985479E-01  1.225000002E+00  1.453953967E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.340647360E-04  2.012672847E-04  9.682999866E+04 -2.504187480E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999902E-01  1.224999989E+00  4.506455961E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.431892612E-04  3.914230522E-05  9.682999996E+04 -2.074734760E-04  2.919946581E+02  2.919946579E+02  1.225000003E+00  9.999944458E-01  1.225000003E+00  5.556303632E-06 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.035577788E-04  1.845367095E-04  9.682999978E+04 -2.351775532E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815161332E-03  1.775855227E-03  9.682999963E+04 -1.947742149E-04  2.919980412E+02  2.919980412E+02  1.225000018E+00  9.999774273E-01  1.225000018E+00  2.258757787E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.711208590E-04  2.157504812E-05  9.682999883E+04 -2.506405907E-04  2.808545653E+02  2.808545651E+02  1.224999989E+00  9.703757262E-01  1.224999989E+00  2.962426445E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.198682280E-04  5.887019261E-05  9.683000040E+04 -2.659767519E-04  2.909919764E+02  2.909919762E+02  1.225000009E+00  9.986752539E-01  1.225000009E+00  1.324753535E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.735019999E-04  1.790856836E-04  9.682999910E+04 -1.076373765E-04  2.877487219E+02  2.877487218E+02  1.224999992E+00  9.957929847E-01  1.224999992E+00  4.207008784E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.752324270E-04  3.619958748E-04  9.683000017E+04 -3.880016636E-05  2.868809964E+02  2.868809963E+02  1.225000007E+00  9.980921723E-01  1.225000007E+00  1.907833304E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.612983746E-05  1.007527417E-04  9.682999996E+04  6.580189942E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113870129E-02  1.067770964E-02  9.682998814E+04 -1.395841201E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  4.536464576E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.364305886E-04  4.096153574E-05  9.683000111E+04 -2.990259266E-04  2.917664683E+02  2.917664680E+02  1.225000018E+00  9.999995265E-01  1.225000018E+00  4.884079519E-07 
