nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.219008863E-05  2.570710401E-05  9.682999981E+04  1.126636344E-05  2.919999998E+02  2.919999998E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.157393930E-04  2.104717544E-04  9.682999814E+04 -2.236947232E-04  2.920000004E+02  2.920000002E+02  1.224999982E+00  9.999999851E-01  1.224999982E+00  4.460891112E-25 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.531408609E-04  8.480854149E-06  9.682999821E+04 -2.454024642E-04  2.919998986E+02  2.919998985E+02  1.224999981E+00  9.999999643E-01  1.224999981E+00  1.989911145E-08 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.909345286E-04  2.242554754E-04  9.682999961E+04 -1.863129296E-04  2.919999999E+02  2.919999998E+02  1.225000000E+00  9.999999948E-01  1.225000000E+00  5.168339366E-09 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.687936037E-05  1.187106924E-04  9.682999772E+04  6.143806586E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.147757595E-03  1.813252911E-03  9.682999821E+04 -4.932575010E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -4.175859011E-04  9.506910408E-05  9.682999976E+04 -3.308402942E-04  2.920000663E+02  2.920000661E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  3.835363108E-11 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.458268886E-04  1.991925554E-04  9.682999865E+04 -2.640738571E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999907E-01  1.224999989E+00  1.699751176E-34 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.817286984E-04  6.528170831E-05  9.682999992E+04 -2.221625195E-04  2.920000026E+02  2.920000024E+02  1.225000003E+00  1.000000002E+00  1.225000003E+00  2.711938524E-16 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.028270029E-04  1.824178207E-04  9.682999978E+04 -2.363801418E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.814221674E-03  1.773357795E-03  9.682999963E+04 -1.961146284E-04  2.919983127E+02  2.919983127E+02  1.225000018E+00  9.999774567E-01  1.225000018E+00  2.255823668E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.762811418E-04  2.244918140E-05  9.682999882E+04 -2.557943192E-04  2.919612099E+02  2.919612097E+02  1.224999989E+00  9.999584730E-01  1.224999989E+00  4.151765698E-05 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.299475000E-04  4.744579447E-05  9.683000039E+04 -2.866566207E-04  2.920065699E+02  2.920065697E+02  1.225000009E+00  1.000000007E+00  1.225000009E+00  2.305854737E-12 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.831220167E-04  1.613808629E-04  9.682999909E+04 -1.358673104E-04  2.919945710E+02  2.919945709E+02  1.224999992E+00  9.999113882E-01  1.224999992E+00  8.860527913E-05 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.746210343E-04  3.583404222E-04  9.683000017E+04 -4.285101880E-05  2.879511862E+02  2.879511862E+02  1.225000007E+00  9.990437034E-01  1.225000007E+00  9.563021468E-04 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.632622980E-05  1.008262814E-04  9.682999996E+04  6.567250643E-05  2.919999999E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.112442103E-02  1.066342455E-02  9.682998815E+04 -1.394595378E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  1.276905849E-24 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.504024098E-04  3.336606784E-05  9.683000109E+04 -3.199576360E-04  2.920007201E+02  2.920007198E+02  1.225000018E+00  1.000000015E+00  1.225000018E+00  4.608435255E-12 
