nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.330380121E-05  2.585655018E-05  9.682999981E+04  1.028893851E-05  2.919999998E+02  2.919999998E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.064540082E-04  2.110337223E-04  9.682999815E+04 -2.138964937E-04  2.920000006E+02  2.920000004E+02  1.224999982E+00  9.999999851E-01  1.224999982E+00  5.598178625E-14 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.394607520E-04  1.367530834E-05  9.682999823E+04 -2.269817804E-04  2.919815835E+02  2.919815833E+02  1.224999981E+00  9.999607031E-01  1.224999981E+00  3.928105542E-05 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.906252002E-04  2.278523172E-04  9.682999961E+04 -1.827217175E-04  2.920000006E+02  2.920000005E+02  1.225000000E+00  9.999998971E-01  1.225000000E+00  1.029287428E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.698958015E-05  1.186060147E-04  9.682999772E+04  6.123225775E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.153740616E-03  1.813880894E-03  9.682999821E+04 -4.986675932E-04  2.920000012E+02  2.920000009E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -4.055476639E-04  9.395572232E-05  9.682999977E+04 -3.198178959E-04  2.919999829E+02  2.919999827E+02  1.225000002E+00  9.999982701E-01  1.225000002E+00  1.731719970E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.366702712E-04  2.000480416E-04  9.682999866E+04 -2.541367300E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999907E-01  1.224999989E+00  3.812859602E-21 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.635163233E-04  5.887792994E-05  9.682999994E+04 -2.097932019E-04  2.919999592E+02  2.919999591E+02  1.225000003E+00  1.000000002E+00  1.225000003E+00  4.524346502E-11 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.002540710E-04  1.840112941E-04  9.682999978E+04 -2.323532840E-04  2.920000006E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.816467952E-03  1.775925555E-03  9.682999963E+04 -1.960165399E-04  2.919980358E+02  2.919980358E+02  1.225000018E+00  9.999752605E-01  1.225000018E+00  2.475441263E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.614404819E-04  2.582982066E-05  9.682999884E+04 -2.376447267E-04  2.892311492E+02  2.892311490E+02  1.224999989E+00  9.992653599E-01  1.224999989E+00  7.346307905E-04 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.203334355E-04  4.932515383E-05  9.683000040E+04 -2.753272390E-04  2.920040251E+02  2.920040248E+02  1.225000009E+00  9.999979054E-01  1.225000009E+00  2.102088541E-06 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.621254902E-04  1.618373449E-04  9.682999911E+04 -1.132504539E-04  2.897019235E+02  2.897019234E+02  1.224999992E+00  9.989307627E-01  1.224999992E+00  1.069230735E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.703831165E-04  3.604522372E-04  9.683000017E+04 -3.558386604E-05  2.870533634E+02  2.870533634E+02  1.225000007E+00  9.981133068E-01  1.225000007E+00  1.886698800E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.688630318E-05  1.011787710E-04  9.682999996E+04  6.543417462E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.117268811E-02  1.067407154E-02  9.682998811E+04 -1.433147570E-03  2.919999983E+02  2.919999979E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  1.379210134E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.377983224E-04  3.855472648E-05  9.683000111E+04 -3.026177491E-04  2.919881833E+02  2.919881831E+02  1.225000018E+00  9.999999277E-01  1.225000018E+00  8.723362397E-08 
