nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.228253258E-05  2.561506573E-05  9.682999981E+04  1.108995871E-05  2.919999999E+02  2.919999999E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.132297227E-04  2.108902996E-04  9.682999814E+04 -2.208032276E-04  2.920000002E+02  2.920000001E+02  1.224999982E+00  9.999999851E-01  1.224999982E+00  3.106612490E-32 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.514271887E-04  7.571384528E-06  9.682999822E+04 -2.445186540E-04  2.919998980E+02  2.919998978E+02  1.224999981E+00  9.999999841E-01  1.224999981E+00  3.072078426E-11 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.871046021E-04  2.193087545E-04  9.682999961E+04 -1.869966744E-04  2.919999999E+02  2.919999998E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  9.243441165E-11 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.628587815E-05  1.188272819E-04  9.682999772E+04  6.213789203E-05  2.919999932E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.147660359E-03  1.813808098E-03  9.682999821E+04 -4.926536768E-04  2.920000012E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -4.134147618E-04  9.383814535E-05  9.682999977E+04 -3.277924203E-04  2.920000666E+02  2.920000663E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  2.194966491E-15 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.434038701E-04  1.994675143E-04  9.682999865E+04 -2.614000033E-04  2.919999972E+02  2.919999971E+02  1.224999989E+00  9.999999907E-01  1.224999989E+00  1.018918236E-42 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.816371654E-04  6.669871708E-05  9.682999992E+04 -2.207780064E-04  2.920000027E+02  2.920000025E+02  1.225000003E+00  1.000000002E+00  1.225000003E+00  3.609742056E-20 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.008228874E-04  1.822686074E-04  9.682999978E+04 -2.345121266E-04  2.920000005E+02  2.920000003E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.811101632E-03  1.767860777E-03  9.682999963E+04 -1.980161546E-04  2.919993699E+02  2.919993699E+02  1.225000018E+00  9.999917816E-01  1.225000018E+00  8.233294502E-06 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.673402471E-04  2.364962183E-05  9.682999883E+04 -2.457641234E-04  2.920386087E+02  2.920386085E+02  1.224999989E+00  9.999992704E-01  1.224999989E+00  7.203256051E-07 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.266023981E-04  4.771023226E-05  9.683000039E+04 -2.830702093E-04  2.920064596E+02  2.920064594E+02  1.225000009E+00  1.000000007E+00  1.225000009E+00  8.042190449E-17 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.820267072E-04  1.570713516E-04  9.682999909E+04 -1.387070747E-04  2.919998195E+02  2.919998194E+02  1.224999992E+00  9.999979401E-01  1.224999992E+00  2.053390164E-06 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.755918605E-04  3.543392773E-04  9.683000017E+04 -5.009012981E-05  2.901376592E+02  2.901376592E+02  1.225000007E+00  9.998937812E-01  1.225000007E+00  1.062244213E-04 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.555175169E-05  9.983594297E-05  9.682999996E+04  6.554346472E-05  2.919999999E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.112556276E-02  1.066847876E-02  9.682998815E+04 -1.391125366E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  1.524211917E-27 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.443676048E-04  3.118748211E-05  9.683000110E+04 -3.159107147E-04  2.920007292E+02  2.920007289E+02  1.225000018E+00  1.000000015E+00  1.225000018E+00  7.988442342E-15 
