nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.368580180E-05  2.585270738E-05  9.682999981E+04  9.903464785E-06  2.919999996E+02  2.919999996E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.061263142E-04  2.157675136E-04  9.682999815E+04 -2.092491167E-04  2.919993712E+02  2.919993711E+02  1.224999982E+00  9.999932508E-01  1.224999982E+00  6.734330605E-06 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.503070997E-04  3.893947563E-05  9.682999822E+04 -2.147609352E-04  2.918697959E+02  2.918697957E+02  1.224999981E+00  9.994261622E-01  1.224999981E+00  5.738219863E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.950136857E-04  2.297507137E-04  9.682999960E+04 -1.853779773E-04  2.920000012E+02  2.920000011E+02  1.225000000E+00  9.999998156E-01  1.225000000E+00  1.844234166E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.628705383E-05  1.185617718E-04  9.682999772E+04  6.189449076E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148319991E-03  1.813318368E-03  9.682999821E+04 -4.937602118E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.941528098E-04  8.279226815E-05  9.682999979E+04 -3.186090228E-04  2.919997764E+02  2.919997761E+02  1.225000002E+00  9.999986000E-01  1.225000002E+00  1.401877061E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.344091897E-04  2.021651571E-04  9.682999866E+04 -2.499439168E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999905E-01  1.224999989E+00  2.163320138E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.432785258E-04  3.922312681E-05  9.682999996E+04 -2.074890738E-04  2.919947684E+02  2.919947682E+02  1.225000003E+00  9.999959952E-01  1.225000003E+00  4.006862141E-06 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.035177778E-04  1.846064999E-04  9.682999978E+04 -2.350738028E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815020248E-03  1.775893613E-03  9.682999963E+04 -1.945981037E-04  2.919980546E+02  2.919980546E+02  1.225000018E+00  9.999774360E-01  1.225000018E+00  2.257893432E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.697922203E-04  2.300179560E-05  9.682999883E+04 -2.479732328E-04  2.810167626E+02  2.810167624E+02  1.224999989E+00  9.722931719E-01  1.224999989E+00  2.770681884E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.209974624E-04  5.745486528E-05  9.683000040E+04 -2.684128359E-04  2.910625722E+02  2.910625720E+02  1.225000009E+00  9.989785973E-01  1.225000009E+00  1.021410101E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.721788463E-04  1.752326011E-04  9.682999910E+04 -1.099536709E-04  2.878730201E+02  2.878730201E+02  1.224999992E+00  9.963742103E-01  1.224999992E+00  3.625783211E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.756556418E-04  3.623719036E-04  9.683000017E+04 -3.887722728E-05  2.868834848E+02  2.868834848E+02  1.225000007E+00  9.980993975E-01  1.225000007E+00  1.900608055E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.602636199E-05  1.007254926E-04  9.682999996E+04  6.588052029E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113838185E-02  1.067751091E-02  9.682998814E+04 -1.395703064E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  4.540503136E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.362162420E-04  3.962152817E-05  9.683000111E+04 -3.000357247E-04  2.917693948E+02  2.917693946E+02  1.225000018E+00  9.999995752E-01  1.225000018E+00  4.396846328E-07 
