nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.415986058E-05  2.579324990E-05  9.682999981E+04  9.375179000E-06  2.919999997E+02  2.919999997E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.011695059E-04  2.128188526E-04  9.682999816E+04 -2.069831878E-04  2.919999941E+02  2.919999939E+02  1.224999982E+00  9.999999649E-01  1.224999982E+00  2.014909933E-08 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.371937499E-04  2.493776171E-05  9.682999823E+04 -2.144318326E-04  2.919078353E+02  2.919078351E+02  1.224999981E+00  9.996591722E-01  1.224999981E+00  3.408120084E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.912355658E-04  2.297596489E-04  9.682999961E+04 -1.815917144E-04  2.920000010E+02  2.920000009E+02  1.225000000E+00  9.999998437E-01  1.225000000E+00  1.562558363E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.659769700E-05  1.185678321E-04  9.682999772E+04  6.158930321E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.153560213E-03  1.814015766E-03  9.682999821E+04 -4.983641217E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.882878063E-04  8.481402572E-05  9.682999979E+04 -3.108993724E-04  2.919998517E+02  2.919998515E+02  1.225000002E+00  9.999959619E-01  1.225000002E+00  4.039955379E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.307481060E-04  2.013419636E-04  9.682999867E+04 -2.470338764E-04  2.919999972E+02  2.919999971E+02  1.224999989E+00  9.999999907E-01  1.224999989E+00  4.729547703E-14 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.456061825E-04  4.846323974E-05  9.682999996E+04 -2.013859560E-04  2.919989055E+02  2.919989053E+02  1.225000003E+00  9.999999696E-01  1.225000003E+00  3.250617610E-08 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -3.995886640E-04  1.846028909E-04  9.682999978E+04 -2.311479327E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.818205333E-03  1.777241641E-03  9.682999962E+04 -1.965531381E-04  2.919980277E+02  2.919980277E+02  1.225000018E+00  9.999765431E-01  1.225000018E+00  2.347180324E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.559171360E-04  2.721021595E-05  9.682999884E+04 -2.303413330E-04  2.835463559E+02  2.835463557E+02  1.224999989E+00  9.912389548E-01  1.224999989E+00  8.761035849E-03 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.144585327E-04  4.974071870E-05  9.683000041E+04 -2.690184348E-04  2.916313635E+02  2.916313633E+02  1.225000009E+00  9.998084126E-01  1.225000009E+00  1.915948954E-04 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.584253725E-04  1.612711636E-04  9.682999911E+04 -1.094077230E-04  2.884150267E+02  2.884150266E+02  1.224999992E+00  9.975858034E-01  1.224999992E+00  2.414190115E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.718519444E-04  3.621653685E-04  9.683000017E+04 -3.518706737E-05  2.868183998E+02  2.868183998E+02  1.225000007E+00  9.979990816E-01  1.225000007E+00  2.000924037E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.630685033E-05  1.008027189E-04  9.682999996E+04  6.567049731E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.118191956E-02  1.067959792E-02  9.682998810E+04 -1.437336530E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.312794097E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.251079212E-04  3.753172359E-05  9.683000112E+04 -2.908491390E-04  2.918862919E+02  2.918862916E+02  1.225000018E+00  9.999988802E-01  1.225000018E+00  1.134717982E-06 
