nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.353146126E-05  2.572221416E-05  9.682999981E+04  9.938802286E-06  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.073733370E-04  2.155113602E-04  9.682999815E+04 -2.107302986E-04  2.919999654E+02  2.919999653E+02  1.224999982E+00  9.999948892E-01  1.224999982E+00  5.095867688E-06 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.541504767E-04  4.277755778E-05  9.682999821E+04 -2.151002760E-04  2.918648457E+02  2.918648456E+02  1.224999981E+00  9.992161178E-01  1.224999981E+00  7.838663820E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.943855859E-04  2.291139276E-04  9.682999961E+04 -1.853309038E-04  2.920000009E+02  2.920000008E+02  1.225000000E+00  9.999998568E-01  1.225000000E+00  1.431602371E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.618622700E-05  1.185250129E-04  9.682999772E+04  6.196173346E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148734570E-03  1.813605282E-03  9.682999821E+04 -4.939129867E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.938949434E-04  8.244131426E-05  9.682999979E+04 -3.186714051E-04  2.919998153E+02  2.919998150E+02  1.225000002E+00  9.999978478E-01  1.225000002E+00  2.154084445E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.343909475E-04  2.017035604E-04  9.682999866E+04 -2.503468777E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999905E-01  1.224999989E+00  2.270229796E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.426254322E-04  3.876457475E-05  9.682999996E+04 -2.072543300E-04  2.919943594E+02  2.919943592E+02  1.225000003E+00  9.999824343E-01  1.225000003E+00  1.756781604E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036411892E-04  1.845847939E-04  9.682999978E+04 -2.352170584E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815191628E-03  1.776091178E-03  9.682999963E+04 -1.945887806E-04  2.919979855E+02  2.919979855E+02  1.225000018E+00  9.999769224E-01  1.225000018E+00  2.309254911E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.720514427E-04  2.201603644E-05  9.682999883E+04 -2.511126081E-04  2.803874261E+02  2.803874259E+02  1.224999989E+00  9.676101297E-01  1.224999989E+00  3.238986097E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.201924157E-04  5.545681682E-05  9.683000040E+04 -2.694444885E-04  2.910817404E+02  2.910817402E+02  1.225000009E+00  9.971886196E-01  1.225000009E+00  2.811387861E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.805243646E-04  1.880185875E-04  9.682999909E+04 -1.061196953E-04  2.872980924E+02  2.872980923E+02  1.224999992E+00  9.933355842E-01  1.224999992E+00  6.664409286E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.736440057E-04  3.609107450E-04  9.683000017E+04 -3.820812820E-05  2.868715457E+02  2.868715457E+02  1.225000007E+00  9.980470024E-01  1.225000007E+00  1.953003152E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.588491076E-05  1.006428969E-04  9.682999996E+04  6.594660214E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113887901E-02  1.067788047E-02  9.682998814E+04 -1.395863115E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.229857825E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.366280685E-04  4.086877641E-05  9.683000111E+04 -2.993054735E-04  2.917452521E+02  2.917452518E+02  1.225000018E+00  9.999990331E-01  1.225000018E+00  9.817973678E-07 
