nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.358536877E-05  2.598256976E-05  9.682999981E+04  1.012238331E-05  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.074136118E-04  2.148543123E-04  9.682999815E+04 -2.113700272E-04  2.919999577E+02  2.919999575E+02  1.224999982E+00  9.999882064E-01  1.224999982E+00  1.177868301E-05 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.517561865E-04  4.156983823E-05  9.682999822E+04 -2.138083580E-04  2.918649463E+02  2.918649462E+02  1.224999981E+00  9.991323226E-01  1.224999981E+00  8.676615338E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.945070784E-04  2.291938752E-04  9.682999961E+04 -1.853795344E-04  2.920000010E+02  2.920000009E+02  1.225000000E+00  9.999998483E-01  1.225000000E+00  1.516520259E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.624005719E-05  1.185569533E-04  9.682999772E+04  6.193700812E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148691268E-03  1.813604407E-03  9.682999821E+04 -4.938705122E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.927905936E-04  8.183558558E-05  9.682999979E+04 -3.181196938E-04  2.919998032E+02  2.919998030E+02  1.225000002E+00  9.999980956E-01  1.225000002E+00  1.906246388E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.347120696E-04  2.014457469E-04  9.682999866E+04 -2.509030899E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999900E-01  1.224999989E+00  7.227336455E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.432860654E-04  3.964199305E-05  9.682999996E+04 -2.071143155E-04  2.919947243E+02  2.919947241E+02  1.225000003E+00  9.999878955E-01  1.225000003E+00  1.210660226E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036131913E-04  1.845745939E-04  9.682999978E+04 -2.351983892E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815469105E-03  1.776026294E-03  9.682999963E+04 -1.949257387E-04  2.919980136E+02  2.919980136E+02  1.225000018E+00  9.999770721E-01  1.225000018E+00  2.294281833E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.715948189E-04  2.250719650E-05  9.682999883E+04 -2.501843136E-04  2.803218474E+02  2.803218471E+02  1.224999989E+00  9.666750173E-01  1.224999989E+00  3.332497342E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.194292615E-04  5.580699391E-05  9.683000040E+04 -2.683718552E-04  2.911455179E+02  2.911455177E+02  1.225000009E+00  9.976596325E-01  1.225000009E+00  2.340374982E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.784736918E-04  1.862909574E-04  9.682999909E+04 -1.056565899E-04  2.872741455E+02  2.872741454E+02  1.224999992E+00  9.928446798E-01  1.224999992E+00  7.155313665E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.737503630E-04  3.609410595E-04  9.683000017E+04 -3.829582854E-05  2.868791921E+02  2.868791921E+02  1.225000007E+00  9.980607151E-01  1.225000007E+00  1.939290503E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.598371960E-05  1.007474627E-04  9.682999996E+04  6.594316200E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113861645E-02  1.067763524E-02  9.682998814E+04 -1.395824291E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.548694536E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.357178471E-04  4.016902653E-05  9.683000111E+04 -2.990325464E-04  2.917314088E+02  2.917314085E+02  1.225000018E+00  9.999991594E-01  1.225000018E+00  8.555138860E-07 
