nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.366420917E-05  2.602555679E-05  9.682999981E+04  1.008279278E-05  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.070799601E-04  2.140352156E-04  9.682999815E+04 -2.117837880E-04  2.919999438E+02  2.919999436E+02  1.224999982E+00  9.999877573E-01  1.224999982E+00  1.222778934E-05 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.504466326E-04  4.114321901E-05  9.682999822E+04 -2.128883063E-04  2.918662951E+02  2.918662949E+02  1.224999981E+00  9.991536459E-01  1.224999981E+00  8.463382873E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.946582492E-04  2.292727926E-04  9.682999961E+04 -1.854586380E-04  2.920000010E+02  2.920000009E+02  1.225000000E+00  9.999998423E-01  1.225000000E+00  1.576558520E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.632018892E-05  1.185637686E-04  9.682999772E+04  6.186312259E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148714470E-03  1.813596746E-03  9.682999821E+04 -4.939006634E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.924095765E-04  8.165679462E-05  9.682999979E+04 -3.179019006E-04  2.919998232E+02  2.919998230E+02  1.225000002E+00  9.999985888E-01  1.225000002E+00  1.413046959E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.346941165E-04  2.010583047E-04  9.682999866E+04 -2.512387323E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999899E-01  1.224999989E+00  7.425101215E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.435186502E-04  3.993701735E-05  9.682999996E+04 -2.070777577E-04  2.919948994E+02  2.919948993E+02  1.225000003E+00  9.999898199E-01  1.225000003E+00  1.018216166E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036429116E-04  1.845674722E-04  9.682999978E+04 -2.352345471E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815583010E-03  1.776069392E-03  9.682999963E+04 -1.950003658E-04  2.919980219E+02  2.919980219E+02  1.225000018E+00  9.999771582E-01  1.225000018E+00  2.285672784E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.716164872E-04  2.204186933E-05  9.682999883E+04 -2.506571073E-04  2.804284864E+02  2.804284862E+02  1.224999989E+00  9.684052587E-01  1.224999989E+00  3.159473196E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.186240891E-04  5.602135894E-05  9.683000040E+04 -2.673678137E-04  2.911287811E+02  2.911287809E+02  1.225000009E+00  9.980141597E-01  1.225000009E+00  1.985847785E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.768495372E-04  1.848568070E-04  9.682999909E+04 -1.053901952E-04  2.873215996E+02  2.873215995E+02  1.224999992E+00  9.931970840E-01  1.224999992E+00  6.802909461E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.740244789E-04  3.610922268E-04  9.683000017E+04 -3.842830659E-05  2.868780923E+02  2.868780923E+02  1.225000007E+00  9.980617925E-01  1.225000007E+00  1.938213052E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.607536317E-05  1.007699291E-04  9.682999996E+04  6.587204048E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113902267E-02  1.067800076E-02  9.682998814E+04 -1.395896977E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.785112600E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.354734349E-04  4.040729461E-05  9.683000111E+04 -2.985708378E-04  2.917350823E+02  2.917350821E+02  1.225000018E+00  9.999992760E-01  1.225000018E+00  7.388994394E-07 
