nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.353336036E-05  2.592365501E-05  9.682999981E+04  1.012066116E-05  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.075555180E-04  2.153281226E-04  9.682999815E+04 -2.110796096E-04  2.919999641E+02  2.919999639E+02  1.224999982E+00  9.999896302E-01  1.224999982E+00  1.035489785E-05 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.527864593E-04  4.201396514E-05  9.682999821E+04 -2.144330705E-04  2.918645803E+02  2.918645801E+02  1.224999981E+00  9.991421907E-01  1.224999981E+00  8.577934445E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.944134153E-04  2.291491134E-04  9.682999961E+04 -1.853265222E-04  2.920000010E+02  2.920000008E+02  1.225000000E+00  9.999998519E-01  1.225000000E+00  1.481015425E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.619087389E-05  1.185496932E-04  9.682999772E+04  6.197956689E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148691814E-03  1.813613744E-03  9.682999821E+04 -4.938625264E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.932701342E-04  8.211092375E-05  9.682999979E+04 -3.183480711E-04  2.919997940E+02  2.919997937E+02  1.225000002E+00  9.999976915E-01  1.225000002E+00  2.310384118E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.346567469E-04  2.016521541E-04  9.682999866E+04 -2.506595268E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999900E-01  1.224999989E+00  6.557504297E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.430368806E-04  3.931203141E-05  9.682999996E+04 -2.071662531E-04  2.919945726E+02  2.919945725E+02  1.225000003E+00  9.999862752E-01  1.225000003E+00  1.372685110E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.035955985E-04  1.845778134E-04  9.682999978E+04 -2.351777649E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815364698E-03  1.776006568E-03  9.682999963E+04 -1.948391704E-04  2.919980047E+02  2.919980046E+02  1.225000018E+00  9.999769990E-01  1.225000018E+00  2.301587095E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.716702681E-04  2.253949554E-05  9.682999883E+04 -2.502279736E-04  2.803109265E+02  2.803109263E+02  1.224999989E+00  9.662548250E-01  1.224999989E+00  3.374516567E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.199518667E-04  5.568805434E-05  9.683000040E+04 -2.690030505E-04  2.911462723E+02  2.911462721E+02  1.225000009E+00  9.973735027E-01  1.225000009E+00  2.626504704E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.795979708E-04  1.873382578E-04  9.682999909E+04 -1.058008336E-04  2.872593350E+02  2.872593350E+02  1.224999992E+00  9.927958654E-01  1.224999992E+00  7.204128042E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.736202928E-04  3.608777092E-04  9.683000017E+04 -3.822202072E-05  2.868770605E+02  2.868770605E+02  1.225000007E+00  9.980579021E-01  1.225000007E+00  1.942103507E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.592332251E-05  1.007236682E-04  9.682999996E+04  6.598182851E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113846749E-02  1.067750553E-02  9.682998814E+04 -1.395793707E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.410525094E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.360525679E-04  4.026534243E-05  9.683000111E+04 -2.992797930E-04  2.917343266E+02  2.917343264E+02  1.225000018E+00  9.999990487E-01  1.225000018E+00  9.661541666E-07 
