nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.363010293E-05  2.601216609E-05  9.682999981E+04  1.010465983E-05  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.072401612E-04  2.144061074E-04  9.682999815E+04 -2.116056319E-04  2.919999508E+02  2.919999507E+02  1.224999982E+00  9.999877656E-01  1.224999982E+00  1.221948212E-05 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.509973070E-04  4.130968235E-05  9.682999822E+04 -2.132870203E-04  2.918655204E+02  2.918655203E+02  1.224999981E+00  9.991395247E-01  1.224999981E+00  8.604594419E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.945920772E-04  2.292376953E-04  9.682999961E+04 -1.854244369E-04  2.920000010E+02  2.920000009E+02  1.225000000E+00  9.999998451E-01  1.225000000E+00  1.548528172E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.628425974E-05  1.185612248E-04  9.682999772E+04  6.189676012E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148701139E-03  1.813599793E-03  9.682999821E+04 -4.938845870E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.925117009E-04  8.169152993E-05  9.682999979E+04 -3.179722568E-04  2.919998144E+02  2.919998142E+02  1.225000002E+00  9.999983970E-01  1.225000002E+00  1.604816595E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.347130080E-04  2.012394317E-04  9.682999866E+04 -2.510923283E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999899E-01  1.224999989E+00  7.405443522E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.434330388E-04  3.983913483E-05  9.682999996E+04 -2.070814568E-04  2.919948299E+02  2.919948297E+02  1.225000003E+00  9.999890066E-01  1.225000003E+00  1.099546790E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036308538E-04  1.845718949E-04  9.682999978E+04 -2.352185186E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815541590E-03  1.776052863E-03  9.682999963E+04 -1.949739504E-04  2.919980188E+02  2.919980188E+02  1.225000018E+00  9.999771222E-01  1.225000018E+00  2.289272106E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.715862423E-04  2.229716804E-05  9.682999883E+04 -2.503795425E-04  2.803694984E+02  2.803694982E+02  1.224999989E+00  9.675832071E-01  1.224999989E+00  3.241678357E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.189635151E-04  5.588805795E-05  9.683000040E+04 -2.678308991E-04  2.911384515E+02  2.911384513E+02  1.225000009E+00  9.978704826E-01  1.225000009E+00  2.129524856E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.775431306E-04  1.854405776E-04  9.682999909E+04 -1.055278166E-04  2.872963977E+02  2.872963976E+02  1.224999992E+00  9.930000360E-01  1.224999992E+00  6.999957512E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.738931912E-04  3.610181310E-04  9.683000017E+04 -3.836691563E-05  2.868790770E+02  2.868790769E+02  1.225000007E+00  9.980614689E-01  1.225000007E+00  1.938536685E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.603495985E-05  1.007615125E-04  9.682999996E+04  6.590467752E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113883416E-02  1.067783166E-02  9.682998814E+04 -1.395862786E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.674880263E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.355335178E-04  4.025157907E-05  9.683000111E+04 -2.987729975E-04  2.917323433E+02  2.917323430E+02  1.225000018E+00  9.999992305E-01  1.225000018E+00  7.843718850E-07 
