nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.309777642E-05  2.580218588E-05  9.682999981E+04  1.044538288E-05  2.920000002E+02  2.920000002E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -3.947058326E-04  2.104893107E-04  9.682999816E+04 -2.026451402E-04  2.919999992E+02  2.919999990E+02  1.224999982E+00  9.999999851E-01  1.224999982E+00  1.079268637E-67 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.342092899E-04  5.569376572E-06  9.682999823E+04 -2.291276079E-04  2.919999082E+02  2.919999080E+02  1.224999981E+00  9.999999842E-01  1.224999981E+00  4.176184641E-30 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.755111633E-04  1.854656454E-04  9.682999962E+04 -2.062832721E-04  2.919999999E+02  2.919999998E+02  1.225000000E+00  1.000000000E+00  1.225000000E+00  1.072571681E-22 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.729692174E-05  1.163367141E-04  9.682999772E+04  5.885437877E-05  2.919999932E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.132217931E-03  1.787035277E-03  9.682999823E+04 -5.016400977E-04  2.920000011E+02  2.920000008E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.938267212E-04  9.444089621E-05  9.682999979E+04 -3.076542595E-04  2.920000777E+02  2.920000775E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  1.066385064E-41 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.253156303E-04  2.007108478E-04  9.682999867E+04 -2.421773124E-04  2.919999972E+02  2.919999970E+02  1.224999989E+00  9.999999907E-01  1.224999989E+00  2.974311275E-82 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.675871484E-04  6.955454854E-05  9.682999994E+04 -2.041221773E-04  2.920000031E+02  2.920000029E+02  1.225000003E+00  1.000000002E+00  1.225000003E+00  6.803783287E-43 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -3.927391867E-04  1.721329554E-04  9.682999979E+04 -2.356767595E-04  2.920000005E+02  2.920000003E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.789678113E-03  1.722901956E-03  9.682999965E+04 -2.176187206E-04  2.920000047E+02  2.920000046E+02  1.225000018E+00  1.000000015E+00  1.225000018E+00  7.446893717E-13 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.377386279E-04  2.307554686E-05  9.682999886E+04 -2.166861959E-04  2.920378529E+02  2.920378528E+02  1.224999989E+00  9.999999907E-01  1.224999989E+00  2.817156895E-23 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.049634992E-04  5.068290390E-05  9.683000042E+04 -2.587188432E-04  2.920060242E+02  2.920060240E+02  1.225000009E+00  1.000000007E+00  1.225000009E+00  4.249458443E-42 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.623756611E-04  1.470466199E-04  9.682999911E+04 -1.282030492E-04  2.919997774E+02  2.919997773E+02  1.224999992E+00  9.999999935E-01  1.224999992E+00  3.160313803E-20 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.647128059E-04  2.885810348E-04  9.683000018E+04 -1.013973987E-04  2.920000011E+02  2.920000010E+02  1.225000007E+00  1.000000006E+00  1.225000007E+00  3.643389023E-19 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.642573356E-05  9.727520505E-05  9.682999996E+04  6.233287240E-05  2.919999999E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.106843614E-02  1.060566264E-02  9.682998821E+04 -1.391315205E-03  2.919999982E+02  2.919999978E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  5.755882455E-47 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.223174182E-04  3.221624637E-05  9.683000112E+04 -2.929218080E-04  2.920006938E+02  2.920006936E+02  1.225000018E+00  1.000000015E+00  1.225000018E+00  3.093322512E-36 
