nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.352985443E-05  2.572429653E-05  9.682999981E+04  9.942200426E-06  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.073714824E-04  2.155141592E-04  9.682999815E+04 -2.107258823E-04  2.919999654E+02  2.919999652E+02  1.224999982E+00  9.999948792E-01  1.224999982E+00  5.105862592E-06 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.541512633E-04  4.278121112E-05  9.682999821E+04 -2.150975784E-04  2.918648229E+02  2.918648227E+02  1.224999981E+00  9.992155930E-01  1.224999981E+00  7.843911474E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.943837730E-04  2.291141460E-04  9.682999961E+04 -1.853289874E-04  2.920000009E+02  2.920000008E+02  1.225000000E+00  9.999998568E-01  1.225000000E+00  1.432007138E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.618486489E-05  1.185253382E-04  9.682999772E+04  6.196342184E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148733563E-03  1.813605808E-03  9.682999821E+04 -4.939115790E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.938944160E-04  8.244295385E-05  9.682999979E+04 -3.186693788E-04  2.919998151E+02  2.919998148E+02  1.225000002E+00  9.999978415E-01  1.225000002E+00  2.160404035E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.343883947E-04  2.017048152E-04  9.682999866E+04 -2.503431406E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999905E-01  1.224999989E+00  2.297087141E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.426209812E-04  3.876254141E-05  9.682999996E+04 -2.072517035E-04  2.919943574E+02  2.919943572E+02  1.225000003E+00  9.999824428E-01  1.225000003E+00  1.755933947E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036393164E-04  1.845847367E-04  9.682999978E+04 -2.352152671E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815191504E-03  1.776089289E-03  9.682999963E+04 -1.945904972E-04  2.919979856E+02  2.919979856E+02  1.225000018E+00  9.999769214E-01  1.225000018E+00  2.309351397E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.720487714E-04  2.201790167E-05  9.682999883E+04 -2.511080830E-04  2.803869522E+02  2.803869520E+02  1.224999989E+00  9.676009747E-01  1.224999989E+00  3.239901598E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.201946321E-04  5.545560654E-05  9.683000040E+04 -2.694478322E-04  2.910820179E+02  2.910820177E+02  1.225000009E+00  9.971803580E-01  1.225000009E+00  2.819649445E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.805283109E-04  1.880255323E-04  9.682999909E+04 -1.061167567E-04  2.872974113E+02  2.872974113E+02  1.224999992E+00  9.933318062E-01  1.224999992E+00  6.668187253E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.736421266E-04  3.609099526E-04  9.683000017E+04 -3.820700130E-05  2.868715273E+02  2.868715272E+02  1.225000007E+00  9.980471392E-01  1.225000007E+00  1.952866430E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.588393807E-05  1.006439121E-04  9.682999996E+04  6.594851673E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113887261E-02  1.067787558E-02  9.682998814E+04 -1.395861149E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.230961164E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.366259408E-04  4.086818259E-05  9.683000111E+04 -2.993038324E-04  2.917452307E+02  2.917452305E+02  1.225000018E+00  9.999990308E-01  1.225000018E+00  9.841104072E-07 
