nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.372500340E-05  2.581393348E-05  9.682999981E+04  9.828878557E-06  2.919999997E+02  2.919999997E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.069865328E-04  2.163742477E-04  9.682999815E+04 -2.095559412E-04  2.919995951E+02  2.919995950E+02  1.224999982E+00  9.999965527E-01  1.224999982E+00  3.432406543E-06 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.498863569E-04  3.615408216E-05  9.682999822E+04 -2.168827931E-04  2.918696591E+02  2.918696589E+02  1.224999981E+00  9.994855121E-01  1.224999981E+00  5.144720222E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.951719813E-04  2.300136618E-04  9.682999960E+04 -1.852963992E-04  2.920000012E+02  2.920000011E+02  1.225000000E+00  9.999998167E-01  1.225000000E+00  1.833283404E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.620185567E-05  1.185599639E-04  9.682999772E+04  6.197800980E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148150131E-03  1.813289860E-03  9.682999821E+04 -4.936163839E-04  2.920000012E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.936647937E-04  8.224837724E-05  9.682999979E+04 -3.186173237E-04  2.919998094E+02  2.919998091E+02  1.225000002E+00  9.999985302E-01  1.225000002E+00  1.471623295E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.353193233E-04  2.027575934E-04  9.682999866E+04 -2.503134819E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999906E-01  1.224999989E+00  7.343154586E-11 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.442235254E-04  4.026332352E-05  9.682999996E+04 -2.074850243E-04  2.919955253E+02  2.919955251E+02  1.225000003E+00  9.999975036E-01  1.225000003E+00  2.498459379E-06 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.035181769E-04  1.847232395E-04  9.682999978E+04 -2.349677841E-04  2.920000006E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815011611E-03  1.775902956E-03  9.682999963E+04 -1.945809092E-04  2.919980597E+02  2.919980597E+02  1.225000018E+00  9.999772672E-01  1.225000018E+00  2.274771338E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.684682179E-04  2.440447929E-05  9.682999883E+04 -2.453317754E-04  2.811480675E+02  2.811480673E+02  1.224999989E+00  9.726216709E-01  1.224999989E+00  2.737831983E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.215046573E-04  5.494536273E-05  9.683000040E+04 -2.712373269E-04  2.911849792E+02  2.911849790E+02  1.225000009E+00  9.992028122E-01  1.225000009E+00  7.971952533E-04 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.707183611E-04  1.714413859E-04  9.682999910E+04 -1.120512506E-04  2.879590682E+02  2.879590681E+02  1.224999992E+00  9.966967716E-01  1.224999992E+00  3.303221874E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.759435459E-04  3.626246948E-04  9.683000017E+04 -3.892266288E-05  2.868769504E+02  2.868769504E+02  1.225000007E+00  9.980905404E-01  1.225000007E+00  1.909465194E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.593286717E-05  1.007062721E-04  9.682999996E+04  6.595639753E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113837621E-02  1.067759296E-02  9.682998814E+04 -1.395622638E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  4.430237353E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.353350904E-04  3.810626722E-05  9.683000111E+04 -3.005385314E-04  2.917711126E+02  2.917711124E+02  1.225000018E+00  9.999995319E-01  1.225000018E+00  4.829778305E-07 
