nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.374020327E-05  2.599360969E-05  9.682999981E+04  9.977682311E-06  2.919999995E+02  2.919999996E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.061393082E-04  2.132904199E-04  9.682999815E+04 -2.115225965E-04  2.919998383E+02  2.919998381E+02  1.224999982E+00  9.999889702E-01  1.224999982E+00  1.101489782E-05 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.493011702E-04  4.085837422E-05  9.682999822E+04 -2.120034841E-04  2.918711277E+02  2.918711276E+02  1.224999981E+00  9.992672122E-01  1.224999981E+00  7.327719191E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.948445813E-04  2.294046968E-04  9.682999961E+04 -1.855245620E-04  2.920000011E+02  2.920000010E+02  1.225000000E+00  9.999998284E-01  1.225000000E+00  1.716079867E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.642383736E-05  1.185669293E-04  9.682999772E+04  6.176233818E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148715205E-03  1.813526732E-03  9.682999821E+04 -4.939653631E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.932395522E-04  8.235809890E-05  9.682999979E+04 -3.180920132E-04  2.919998343E+02  2.919998340E+02  1.225000002E+00  9.999987425E-01  1.225000002E+00  1.259402759E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.342723888E-04  2.006480956E-04  9.682999866E+04 -2.511913821E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999900E-01  1.224999989E+00  6.488972134E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.434779600E-04  3.966826081E-05  9.682999996E+04 -2.072822718E-04  2.919948978E+02  2.919948976E+02  1.225000003E+00  9.999927430E-01  1.225000003E+00  7.259092659E-06 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036275478E-04  1.845271855E-04  9.682999978E+04 -2.352559795E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815473180E-03  1.775991292E-03  9.682999963E+04 -1.949618397E-04  2.919980313E+02  2.919980313E+02  1.225000018E+00  9.999773268E-01  1.225000018E+00  2.268814707E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.718398632E-04  2.100967033E-05  9.682999883E+04 -2.518849167E-04  2.807289522E+02  2.807289519E+02  1.224999989E+00  9.697579892E-01  1.224999989E+00  3.024200146E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.183985081E-04  5.793346389E-05  9.683000040E+04 -2.653753742E-04  2.910404117E+02  2.910404115E+02  1.225000009E+00  9.984014010E-01  1.225000009E+00  1.598606465E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.747272214E-04  1.824816706E-04  9.682999909E+04 -1.056001170E-04  2.875475862E+02  2.875475861E+02  1.224999992E+00  9.947192338E-01  1.224999992E+00  5.280759668E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.747084612E-04  3.615430849E-04  9.683000017E+04 -3.868969777E-05  2.868749470E+02  2.868749470E+02  1.225000007E+00  9.980731587E-01  1.225000007E+00  1.926846934E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.618437255E-05  1.007763558E-04  9.682999996E+04  6.576889396E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113926469E-02  1.067819321E-02  9.682998814E+04 -1.395963352E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  4.299060713E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.360434534E-04  4.132093165E-05  9.683000111E+04 -2.983090899E-04  2.917558195E+02  2.917558193E+02  1.225000018E+00  9.999994156E-01  1.225000018E+00  5.992905774E-07 
