nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.350395616E-05  2.577857565E-05  9.682999981E+04  1.001767492E-05  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.074018979E-04  2.156120114E-04  9.682999815E+04 -2.106669825E-04  2.919999649E+02  2.919999647E+02  1.224999982E+00  9.999939695E-01  1.224999982E+00  6.015633773E-06 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.541104910E-04  4.277073479E-05  9.682999821E+04 -2.150663793E-04  2.918643500E+02  2.918643498E+02  1.224999981E+00  9.991968807E-01  1.224999981E+00  8.031034710E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.943549556E-04  2.291179130E-04  9.682999961E+04 -1.852966849E-04  2.920000010E+02  2.920000008E+02  1.225000000E+00  9.999998560E-01  1.225000000E+00  1.440492982E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.616225336E-05  1.185326931E-04  9.682999772E+04  6.199269950E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148715883E-03  1.813616332E-03  9.682999821E+04 -4.938842772E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.938651652E-04  8.245493486E-05  9.682999979E+04 -3.186292702E-04  2.919998075E+02  2.919998073E+02  1.225000002E+00  9.999976359E-01  1.225000002E+00  2.365981296E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.343976447E-04  2.017557479E-04  9.682999866E+04 -2.503059143E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999903E-01  1.224999989E+00  3.458664646E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.425860601E-04  3.876895846E-05  9.682999996E+04 -2.072108989E-04  2.919943390E+02  2.919943388E+02  1.225000003E+00  9.999830294E-01  1.225000003E+00  1.697265680E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036079866E-04  1.845845713E-04  9.682999978E+04 -2.351840606E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815208111E-03  1.776047999E-03  9.682999963E+04 -1.946447505E-04  2.919979888E+02  2.919979887E+02  1.225000018E+00  9.999769109E-01  1.225000018E+00  2.310403881E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.719467464E-04  2.213995328E-05  9.682999883E+04 -2.508886849E-04  2.803702834E+02  2.803702832E+02  1.224999989E+00  9.672845981E-01  1.224999989E+00  3.271539260E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.202947341E-04  5.547346618E-05  9.683000040E+04 -2.695343382E-04  2.910997909E+02  2.910997907E+02  1.225000009E+00  9.971034010E-01  1.225000009E+00  2.896606473E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.805788753E-04  1.881393020E-04  9.682999909E+04 -1.060508386E-04  2.872792061E+02  2.872792060E+02  1.224999992E+00  9.931831869E-01  1.224999992E+00  6.816806598E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.735957375E-04  3.608857590E-04  9.683000017E+04 -3.818342297E-05  2.868717371E+02  2.868717371E+02  1.225000007E+00  9.980499488E-01  1.225000007E+00  1.950056785E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.587059863E-05  1.006675681E-04  9.682999996E+04  6.598334938E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113869903E-02  1.067772934E-02  9.682998814E+04 -1.395820972E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.257418177E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.365537248E-04  4.076483741E-05  9.683000111E+04 -2.993258933E-04  2.917437880E+02  2.917437878E+02  1.225000018E+00  9.999989764E-01  1.225000018E+00  1.038506857E-06 
