nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.412229866E-05  2.579158510E-05  9.682999981E+04  9.411231195E-06  2.919999997E+02  2.919999997E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.022731114E-04  2.131899695E-04  9.682999815E+04 -2.077482802E-04  2.919999883E+02  2.919999881E+02  1.224999982E+00  9.999999460E-01  1.224999982E+00  3.913965717E-08 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.387086460E-04  2.590917786E-05  9.682999823E+04 -2.150597310E-04  2.919028768E+02  2.919028767E+02  1.224999981E+00  9.996420480E-01  1.224999981E+00  3.579362029E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.918328012E-04  2.298883233E-04  9.682999961E+04 -1.820715365E-04  2.920000011E+02  2.920000009E+02  1.225000000E+00  9.999998394E-01  1.225000000E+00  1.605905429E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.654154532E-05  1.185664724E-04  9.682999772E+04  6.164419111E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.153659544E-03  1.813927767E-03  9.682999821E+04 -4.985437549E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.885250349E-04  8.424371653E-05  9.682999979E+04 -3.116569178E-04  2.919998563E+02  2.919998561E+02  1.225000002E+00  9.999963234E-01  1.225000002E+00  3.678482579E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.317256914E-04  2.015462577E-04  9.682999867E+04 -2.478251226E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999907E-01  1.224999989E+00  1.167804746E-13 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.456079840E-04  4.759941660E-05  9.682999996E+04 -2.021757811E-04  2.919987166E+02  2.919987164E+02  1.225000003E+00  9.999999501E-01  1.225000003E+00  5.202194910E-08 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.001428374E-04  1.846683114E-04  9.682999978E+04 -2.316424614E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.818355069E-03  1.777228036E-03  9.682999962E+04 -1.967151570E-04  2.919980281E+02  2.919980281E+02  1.225000018E+00  9.999765886E-01  1.225000018E+00  2.342632388E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.569706079E-04  2.707496261E-05  9.682999884E+04 -2.314850240E-04  2.831337840E+02  2.831337839E+02  1.224999989E+00  9.892057437E-01  1.224999989E+00  1.079424702E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.155887294E-04  4.997856725E-05  9.683000041E+04 -2.699241000E-04  2.915811703E+02  2.915811701E+02  1.225000009E+00  9.997675270E-01  1.225000009E+00  2.324804196E-04 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.596952772E-04  1.617448168E-04  9.682999911E+04 -1.102016469E-04  2.883411432E+02  2.883411432E+02  1.224999992E+00  9.975154529E-01  1.224999992E+00  2.484540610E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.724724551E-04  3.623961646E-04  9.683000017E+04 -3.559518089E-05  2.868201338E+02  2.868201338E+02  1.225000007E+00  9.980055309E-01  1.225000007E+00  1.994474679E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.623520126E-05  1.007814840E-04  9.682999996E+04  6.572279339E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.117778138E-02  1.067783487E-02  9.682998810E+04 -1.434807037E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.468889926E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.258444294E-04  3.739226679E-05  9.683000112E+04 -2.917115006E-04  2.918736091E+02  2.918736088E+02  1.225000018E+00  9.999989217E-01  1.225000018E+00  1.093170901E-06 
