nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.283489440E-05  2.571873277E-05  9.682999981E+04  1.063197251E-05  2.920000000E+02  2.920000000E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.028318514E-04  2.103778325E-04  9.682999815E+04 -2.108728866E-04  2.919999994E+02  2.919999993E+02  1.224999982E+00  9.999999851E-01  1.224999982E+00  1.360841071E-49 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.413822519E-04  6.192581494E-06  9.682999823E+04 -2.357318631E-04  2.919999038E+02  2.919999036E+02  1.224999981E+00  9.999999842E-01  1.224999981E+00  9.265573463E-20 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.791400563E-04  1.970069533E-04  9.682999962E+04 -1.993814335E-04  2.919999999E+02  2.919999998E+02  1.225000000E+00  1.000000000E+00  1.225000000E+00  3.977101079E-16 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.605588995E-05  1.172211945E-04  9.682999772E+04  6.090244343E-05  2.919999932E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.158600776E-03  1.820267114E-03  9.682999820E+04 -4.977006778E-04  2.920000012E+02  2.920000009E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -4.014108994E-04  9.410072861E-05  9.682999978E+04 -3.155488958E-04  2.920000627E+02  2.920000624E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  1.786485885E-27 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.332750017E-04  2.006526048E-04  9.682999866E+04 -2.501898137E-04  2.919999972E+02  2.919999970E+02  1.224999989E+00  9.999999907E-01  1.224999989E+00  2.642875562E-62 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.747029676E-04  6.837669914E-05  9.682999993E+04 -2.123128320E-04  2.920000029E+02  2.920000028E+02  1.225000003E+00  1.000000002E+00  1.225000003E+00  1.147814511E-30 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -3.947858477E-04  1.786879304E-04  9.682999979E+04 -2.317423000E-04  2.920000005E+02  2.920000003E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.796399558E-03  1.736496755E-03  9.682999965E+04 -2.119355948E-04  2.920000047E+02  2.920000047E+02  1.225000018E+00  1.000000003E+00  1.225000018E+00  1.178038703E-08 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.473979407E-04  2.298107789E-05  9.682999885E+04 -2.264318068E-04  2.920380238E+02  2.920380236E+02  1.224999989E+00  9.999999907E-01  1.224999989E+00  9.166808695E-14 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.137971371E-04  4.970771642E-05  9.683000041E+04 -2.684422889E-04  2.920060529E+02  2.920060527E+02  1.225000009E+00  1.000000007E+00  1.225000009E+00  1.173880070E-28 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.708258772E-04  1.508647829E-04  9.682999910E+04 -1.331693576E-04  2.919997526E+02  2.919997525E+02  1.224999992E+00  9.999999935E-01  1.224999992E+00  2.296037426E-12 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.707409386E-04  3.126138480E-04  9.683000017E+04 -8.549418396E-05  2.919973628E+02  2.919973627E+02  1.225000007E+00  1.000000006E+00  1.225000007E+00  1.013145720E-12 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.551630046E-05  9.799933087E-05  9.682999996E+04  6.390311990E-05  2.919999999E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.110674303E-02  1.064329047E-02  9.682998817E+04 -1.395288655E-03  2.919999983E+02  2.919999979E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.182153981E-36 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.306708370E-04  3.105756530E-05  9.683000111E+04 -3.023324437E-04  2.920006723E+02  2.920006720E+02  1.225000018E+00  1.000000015E+00  1.225000018E+00  2.394773994E-24 
