nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.352875012E-05  2.591609492E-05  9.682999981E+04  1.011838867E-05  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.075615933E-04  2.153696155E-04  9.682999815E+04 -2.110478166E-04  2.919999645E+02  2.919999644E+02  1.224999982E+00  9.999898410E-01  1.224999982E+00  1.014410329E-05 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.528942425E-04  4.206639776E-05  9.682999821E+04 -2.144931116E-04  2.918645499E+02  2.918645497E+02  1.224999981E+00  9.991443734E-01  1.224999981E+00  8.556107462E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.944053505E-04  2.291455005E-04  9.682999961E+04 -1.853218477E-04  2.920000010E+02  2.920000008E+02  1.225000000E+00  9.999998522E-01  1.225000000E+00  1.477668476E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.618655078E-05  1.185488057E-04  9.682999772E+04  6.198318488E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148692597E-03  1.813614762E-03  9.682999821E+04 -4.938624557E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.933214715E-04  8.214118407E-05  9.682999979E+04 -3.183718338E-04  2.919997937E+02  2.919997934E+02  1.225000002E+00  9.999976553E-01  1.225000002E+00  2.346526146E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.346455504E-04  2.016696759E-04  9.682999866E+04 -2.506323888E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999900E-01  1.224999989E+00  6.443054173E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.430062140E-04  3.927449551E-05  9.682999996E+04 -2.071697965E-04  2.919945560E+02  2.919945559E+02  1.225000003E+00  9.999860857E-01  1.225000003E+00  1.391635924E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.035944252E-04  1.845782291E-04  9.682999978E+04 -2.351762929E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815353632E-03  1.776006243E-03  9.682999963E+04 -1.948284869E-04  2.919980036E+02  2.919980036E+02  1.225000018E+00  9.999769911E-01  1.225000018E+00  2.302376040E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.716821966E-04  2.252762170E-05  9.682999883E+04 -2.502512161E-04  2.803126760E+02  2.803126758E+02  1.224999989E+00  9.662706822E-01  1.224999989E+00  3.372930846E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.199964588E-04  5.567070771E-05  9.683000040E+04 -2.690634033E-04  2.911455854E+02  2.911455852E+02  1.225000009E+00  9.973459418E-01  1.225000009E+00  2.654065623E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.797020634E-04  1.874347611E-04  9.682999909E+04 -1.058150516E-04  2.872587181E+02  2.872587181E+02  1.224999992E+00  9.928026043E-01  1.224999992E+00  7.197389132E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.736109042E-04  3.608738404E-04  9.683000017E+04 -3.821583539E-05  2.868767148E+02  2.868767148E+02  1.225000007E+00  9.980574729E-01  1.225000007E+00  1.942532694E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.591767275E-05  1.007207548E-04  9.682999996E+04  6.598496609E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113846398E-02  1.067750336E-02  9.682998814E+04 -1.395792145E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.397651752E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.360897515E-04  4.028768607E-05  9.683000111E+04 -2.992965362E-04  2.917348477E+02  2.917348475E+02  1.225000018E+00  9.999990370E-01  1.225000018E+00  9.779255769E-07 
