nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.351728847E-05  2.589376472E-05  9.682999981E+04  1.010947022E-05  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.075667266E-04  2.154742397E-04  9.682999815E+04 -2.109575456E-04  2.919999655E+02  2.919999654E+02  1.224999982E+00  9.999904877E-01  1.224999982E+00  9.497420928E-06 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.531891743E-04  4.221461381E-05  9.682999821E+04 -2.146526733E-04  2.918644643E+02  2.918644641E+02  1.224999981E+00  9.991515907E-01  1.224999981E+00  8.483934720E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.943853083E-04  2.291367117E-04  9.682999961E+04 -1.853098069E-04  2.920000010E+02  2.920000008E+02  1.225000000E+00  9.999998531E-01  1.225000000E+00  1.468820725E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.617577684E-05  1.185462076E-04  9.682999772E+04  6.199156910E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148695400E-03  1.813617335E-03  9.682999821E+04 -4.938628412E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.934598236E-04  8.222285820E-05  9.682999979E+04 -3.184357072E-04  2.919997937E+02  2.919997934E+02  1.225000002E+00  9.999975705E-01  1.225000002E+00  2.431377786E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.346087821E-04  2.017132978E-04  9.682999866E+04 -2.505558025E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999901E-01  1.224999989E+00  6.068017102E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.429175307E-04  3.916764488E-05  9.682999996E+04 -2.071787333E-04  2.919945089E+02  2.919945087E+02  1.225000003E+00  9.999855343E-01  1.225000003E+00  1.446776312E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.035921723E-04  1.845795080E-04  9.682999978E+04 -2.351728565E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815323011E-03  1.776007325E-03  9.682999963E+04 -1.947968615E-04  2.919980006E+02  2.919980006E+02  1.225000018E+00  9.999769697E-01  1.225000018E+00  2.304516896E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.717192925E-04  2.248183770E-05  9.682999883E+04 -2.503324525E-04  2.803198390E+02  2.803198388E+02  1.224999989E+00  9.663687854E-01  1.224999989E+00  3.363120527E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.201078894E-04  5.561905288E-05  9.683000040E+04 -2.692215366E-04  2.911424179E+02  2.911424177E+02  1.225000009E+00  9.972754721E-01  1.225000009E+00  2.724535303E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.799695337E-04  1.876792506E-04  9.682999909E+04 -1.058553670E-04  2.872581030E+02  2.872581030E+02  1.224999992E+00  9.928345280E-01  1.224999992E+00  7.165465522E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.735897856E-04  3.608661726E-04  9.683000017E+04 -3.820052987E-05  2.868756844E+02  2.868756843E+02  1.225000007E+00  9.980561797E-01  1.225000007E+00  1.943825935E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.590305829E-05  1.007122140E-04  9.682999996E+04  6.599172527E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113846765E-02  1.067750982E-02  9.682998814E+04 -1.395789895E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.363743283E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.361922785E-04  4.035966559E-05  9.683000111E+04 -2.993335343E-04  2.917364456E+02  2.917364454E+02  1.225000018E+00  9.999990062E-01  1.225000018E+00  1.008654833E-06 
