nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.366906918E-05  2.602681925E-05  9.682999981E+04  1.007897370E-05  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.070549450E-04  2.139807503E-04  9.682999815E+04 -2.118083998E-04  2.919999425E+02  2.919999423E+02  1.224999982E+00  9.999877769E-01  1.224999982E+00  1.220821280E-05 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.503694416E-04  4.112076694E-05  9.682999822E+04 -2.128316218E-04  2.918664366E+02  2.918664364E+02  1.224999981E+00  9.991563287E-01  1.224999981E+00  8.436554379E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.946678064E-04  2.292779139E-04  9.682999961E+04 -1.854635264E-04  2.920000010E+02  2.920000009E+02  1.225000000E+00  9.999998419E-01  1.225000000E+00  1.580973967E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.632553713E-05  1.185640864E-04  9.682999772E+04  6.185808498E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148716720E-03  1.813596165E-03  9.682999821E+04 -4.939035100E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.924051255E-04  8.165860219E-05  9.682999979E+04 -3.178958601E-04  2.919998245E+02  2.919998242E+02  1.225000002E+00  9.999986131E-01  1.225000002E+00  1.388775521E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.346899613E-04  2.010308255E-04  9.682999866E+04 -2.512596631E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999899E-01  1.224999989E+00  7.420560157E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.435294203E-04  3.994671950E-05  9.682999996E+04 -2.070796509E-04  2.919949084E+02  2.919949083E+02  1.225000003E+00  9.999899376E-01  1.225000003E+00  1.006451705E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036444664E-04  1.845665597E-04  9.682999978E+04 -2.352369141E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815587392E-03  1.776070988E-03  9.682999963E+04 -1.950032646E-04  2.919980223E+02  2.919980223E+02  1.225000018E+00  9.999771634E-01  1.225000018E+00  2.285147504E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.716242548E-04  2.199890691E-05  9.682999883E+04 -2.507065561E-04  2.804385372E+02  2.804385370E+02  1.224999989E+00  9.685232994E-01  1.224999989E+00  3.147669127E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.185799055E-04  5.604993618E-05  9.683000040E+04 -2.672971279E-04  2.911269926E+02  2.911269924E+02  1.225000009E+00  9.980337332E-01  1.225000009E+00  1.966274246E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.767509823E-04  1.847766508E-04  9.682999909E+04 -1.053684771E-04  2.873261485E+02  2.873261484E+02  1.224999992E+00  9.932331554E-01  1.224999992E+00  6.766838047E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.740453929E-04  3.611043250E-04  9.683000017E+04 -3.843767188E-05  2.868779007E+02  2.868779007E+02  1.225000007E+00  9.980618592E-01  1.225000007E+00  1.938146422E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.608129200E-05  1.007709818E-04  9.682999996E+04  6.586702535E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113904969E-02  1.067802479E-02  9.682998814E+04 -1.395902069E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.802349181E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.354722730E-04  4.043659718E-05  9.683000111E+04 -2.985430779E-04  2.917356271E+02  2.917356269E+02  1.225000018E+00  9.999992821E-01  1.225000018E+00  7.327713723E-07 
