nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.242923429E-05  2.564496511E-05  9.682999981E+04  1.097044217E-05  2.919999999E+02  2.919999999E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.110483974E-04  2.107130692E-04  9.682999815E+04 -2.187835596E-04  2.919999998E+02  2.919999996E+02  1.224999982E+00  9.999999851E-01  1.224999982E+00  2.937716977E-39 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.495735813E-04  6.891422008E-06  9.682999822E+04 -2.432854716E-04  2.919998996E+02  2.919998994E+02  1.224999981E+00  9.999999842E-01  1.224999981E+00  1.791774209E-14 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.839680736E-04  2.088770033E-04  9.682999962E+04 -1.933785686E-04  2.919999999E+02  2.919999998E+02  1.225000000E+00  1.000000000E+00  1.225000000E+00  8.843239963E-13 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.578980561E-05  1.183769827E-04  9.682999772E+04  6.222316322E-05  2.919999932E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.152073784E-03  1.825557592E-03  9.682999821E+04 -4.863464076E-04  2.920000012E+02  2.920000009E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -4.102402586E-04  9.356620105E-05  9.682999977E+04 -3.248659236E-04  2.920000640E+02  2.920000638E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  4.910631913E-20 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.411556177E-04  2.007684006E-04  9.682999866E+04 -2.579647441E-04  2.919999972E+02  2.919999970E+02  1.224999989E+00  9.999999907E-01  1.224999989E+00  1.082366537E-50 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.813143417E-04  6.724068594E-05  9.682999992E+04 -2.199606687E-04  2.920000028E+02  2.920000026E+02  1.225000003E+00  1.000000002E+00  1.225000003E+00  3.001541128E-24 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -3.980697519E-04  1.849491661E-04  9.682999978E+04 -2.293131817E-04  2.920000005E+02  2.920000003E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.806609196E-03  1.755484117E-03  9.682999964E+04 -2.048199339E-04  2.919999748E+02  2.919999748E+02  1.225000018E+00  9.999990842E-01  1.225000018E+00  9.306940051E-07 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.595608147E-04  2.349420373E-05  9.682999884E+04 -2.381265839E-04  2.920383966E+02  2.920383964E+02  1.224999989E+00  9.999999881E-01  1.224999989E+00  2.548854249E-09 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.232338700E-04  4.866818238E-05  9.683000040E+04 -2.788274608E-04  2.920062541E+02  2.920062539E+02  1.225000009E+00  1.000000007E+00  1.225000009E+00  1.869698679E-21 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.801533552E-04  1.541673713E-04  9.682999909E+04 -1.394834389E-04  2.919997271E+02  2.919997269E+02  1.224999992E+00  9.999999800E-01  1.224999992E+00  1.350605514E-08 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.764229888E-04  3.394394618E-04  9.683000016E+04 -6.640209429E-05  2.917356969E+02  2.917356968E+02  1.225000007E+00  9.999991227E-01  1.225000007E+00  8.829258089E-07 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.518288322E-05  9.887236014E-05  9.682999996E+04  6.503300479E-05  2.919999999E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.112257452E-02  1.066780472E-02  9.682998816E+04 -1.388752197E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  9.328181832E-31 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.400279444E-04  3.071351240E-05  9.683000110E+04 -3.120034330E-04  2.920006924E+02  2.920006922E+02  1.225000018E+00  1.000000015E+00  1.225000018E+00  2.321218579E-18 
