nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.368859193E-05  2.583348997E-05  9.682999981E+04  9.883105503E-06  2.919999998E+02  2.919999998E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.034853493E-04  2.111299260E-04  9.682999815E+04 -2.108401111E-04  2.920000014E+02  2.920000012E+02  1.224999982E+00  9.999999851E-01  1.224999982E+00  6.586526790E-12 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.361690823E-04  1.670676515E-05  9.682999823E+04 -2.209225477E-04  2.919584805E+02  2.919584804E+02  1.224999981E+00  9.998898483E-01  1.224999981E+00  1.101358602E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.905308179E-04  2.285560276E-04  9.682999961E+04 -1.819851757E-04  2.920000007E+02  2.920000006E+02  1.225000000E+00  9.999998853E-01  1.225000000E+00  1.146694254E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.684309278E-05  1.185950334E-04  9.682999772E+04  6.136884445E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.153945497E-03  1.814170602E-03  9.682999821E+04 -4.986081841E-04  2.920000012E+02  2.920000009E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.996585613E-04  9.149153767E-05  9.682999978E+04 -3.161771570E-04  2.919998816E+02  2.919998813E+02  1.225000002E+00  9.999959983E-01  1.225000002E+00  4.003525954E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.337435133E-04  2.002265210E-04  9.682999866E+04 -2.510471339E-04  2.919999974E+02  2.919999972E+02  1.224999989E+00  9.999999907E-01  1.224999989E+00  1.436182869E-18 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.570492564E-04  5.605892312E-05  9.682999995E+04 -2.058983730E-04  2.919998407E+02  2.919998405E+02  1.225000003E+00  1.000000002E+00  1.225000003E+00  4.782087216E-10 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -3.997323166E-04  1.841873291E-04  9.682999978E+04 -2.316708418E-04  2.920000006E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.817561600E-03  1.776267422E-03  9.682999963E+04 -1.967983035E-04  2.919980420E+02  2.919980420E+02  1.225000018E+00  9.999759580E-01  1.225000018E+00  2.405686326E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.587883995E-04  2.630985730E-05  9.682999884E+04 -2.344161628E-04  2.876506000E+02  2.876505998E+02  1.224999989E+00  9.983815825E-01  1.224999989E+00  1.618408159E-03 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.169915485E-04  4.928296972E-05  9.683000040E+04 -2.720197483E-04  2.919759977E+02  2.919759975E+02  1.225000009E+00  9.999850867E-01  1.225000009E+00  1.492080056E-05 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.583002331E-04  1.600559768E-04  9.682999911E+04 -1.108228726E-04  2.892294604E+02  2.892294603E+02  1.224999992E+00  9.983757124E-01  1.224999992E+00  1.624281091E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.703966238E-04  3.602152334E-04  9.683000017E+04 -3.566686321E-05  2.869237840E+02  2.869237840E+02  1.225000007E+00  9.980315152E-01  1.225000007E+00  1.968490422E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.668461999E-05  1.010760839E-04  9.682999996E+04  6.554213636E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.117620874E-02  1.067648881E-02  9.682998810E+04 -1.434462674E-03  2.919999983E+02  2.919999979E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  2.153573833E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.326919147E-04  3.866287709E-05  9.683000111E+04 -2.974108016E-04  2.919721338E+02  2.919721336E+02  1.225000018E+00  9.999996114E-01  1.225000018E+00  4.034967942E-07 
