nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.351224748E-05  2.575378923E-05  9.682999981E+04  9.986782039E-06  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.073709109E-04  2.155679598E-04  9.682999815E+04 -2.106760986E-04  2.919999650E+02  2.919999648E+02  1.224999982E+00  9.999945235E-01  1.224999982E+00  5.461629234E-06 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.541540670E-04  4.280358826E-05  9.682999821E+04 -2.150800905E-04  2.918645184E+02  2.918645182E+02  1.224999981E+00  9.992063802E-01  1.224999981E+00  7.936040047E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.943636064E-04  2.291162020E-04  9.682999961E+04 -1.853068541E-04  2.920000010E+02  2.920000008E+02  1.225000000E+00  9.999998563E-01  1.225000000E+00  1.436719616E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.616956558E-05  1.185295320E-04  9.682999772E+04  6.198255770E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148722449E-03  1.813612407E-03  9.682999821E+04 -4.938944492E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.938870764E-04  8.245932114E-05  9.682999979E+04 -3.186471551E-04  2.919998114E+02  2.919998112E+02  1.225000002E+00  9.999977311E-01  1.225000002E+00  2.270800291E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.343763102E-04  2.017314495E-04  9.682999866E+04 -2.503067157E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999904E-01  1.224999989E+00  2.856160190E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.425797431E-04  3.874688643E-05  9.682999996E+04 -2.072247828E-04  2.919943368E+02  2.919943366E+02  1.225000003E+00  9.999826816E-01  1.225000003E+00  1.732049201E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036187535E-04  1.845845151E-04  9.682999978E+04 -2.351948041E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815196036E-03  1.776064632E-03  9.682999963E+04 -1.946175510E-04  2.919979871E+02  2.919979871E+02  1.225000018E+00  9.999769120E-01  1.225000018E+00  2.310287998E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.719992444E-04  2.207049688E-05  9.682999883E+04 -2.510077884E-04  2.803789495E+02  2.803789493E+02  1.224999989E+00  9.674476839E-01  1.224999989E+00  3.255230676E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.202489588E-04  5.546153770E-05  9.683000040E+04 -2.694979026E-04  2.910895855E+02  2.910895852E+02  1.225000009E+00  9.971097401E-01  1.225000009E+00  2.890267335E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.805750943E-04  1.881092152E-04  9.682999909E+04 -1.060799491E-04  2.872873813E+02  2.872873812E+02  1.224999992E+00  9.932615794E-01  1.224999992E+00  6.738414052E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.736149656E-04  3.608969289E-04  9.683000017E+04 -3.819192261E-05  2.868714818E+02  2.868714818E+02  1.225000007E+00  9.980487624E-01  1.225000007E+00  1.951243154E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.587381091E-05  1.006572576E-04  9.682999996E+04  6.597087189E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113877729E-02  1.067779772E-02  9.682998814E+04 -1.395836791E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.244831789E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.365937469E-04  4.083038506E-05  9.683000111E+04 -2.993062342E-04  2.917446775E+02  2.917446773E+02  1.225000018E+00  9.999989980E-01  1.225000018E+00  1.016862546E-06 
