nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.369321882E-05  2.589025979E-05  9.682999981E+04  9.930251375E-06  2.919999996E+02  2.919999996E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.058242174E-04  2.149129834E-04  9.682999815E+04 -2.097267513E-04  2.919994548E+02  2.919994546E+02  1.224999982E+00  9.999911139E-01  1.224999982E+00  8.871234084E-06 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.501392540E-04  4.007943530E-05  9.682999822E+04 -2.135525758E-04  2.918707927E+02  2.918707925E+02  1.224999981E+00  9.993854780E-01  1.224999981E+00  6.145061784E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.949391811E-04  2.296109542E-04  9.682999961E+04 -1.854309936E-04  2.920000012E+02  2.920000011E+02  1.225000000E+00  9.999998171E-01  1.225000000E+00  1.829272210E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.634606341E-05  1.185632581E-04  9.682999772E+04  6.183682456E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148459567E-03  1.813373722E-03  9.682999821E+04 -4.938492722E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.942333859E-04  8.297557707E-05  9.682999979E+04 -3.185223949E-04  2.919997862E+02  2.919997859E+02  1.225000002E+00  9.999985548E-01  1.225000002E+00  1.447037006E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.341268187E-04  2.016010008E-04  9.682999866E+04 -2.501763106E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999903E-01  1.224999989E+00  3.597006075E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.431537713E-04  3.907595271E-05  9.682999996E+04 -2.074986675E-04  2.919946384E+02  2.919946382E+02  1.225000003E+00  9.999950152E-01  1.225000003E+00  4.986895360E-06 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.035382860E-04  1.845552673E-04  9.682999978E+04 -2.351411431E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815083691E-03  1.775854043E-03  9.682999963E+04 -1.946975951E-04  2.919980459E+02  2.919980459E+02  1.225000018E+00  9.999774450E-01  1.225000018E+00  2.256992374E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.706542629E-04  2.205396775E-05  9.682999883E+04 -2.497246078E-04  2.809086338E+02  2.809086336E+02  1.224999989E+00  9.712018381E-01  1.224999989E+00  2.879815260E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.203842901E-04  5.857453649E-05  9.683000040E+04 -2.667652329E-04  2.910054756E+02  2.910054754E+02  1.225000009E+00  9.987921416E-01  1.225000009E+00  1.207865862E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.730245187E-04  1.776513128E-04  9.682999910E+04 -1.085185971E-04  2.878012788E+02  2.878012788E+02  1.224999992E+00  9.960491843E-01  1.224999992E+00  3.950809203E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.754034920E-04  3.621512193E-04  9.683000017E+04 -3.882918595E-05  2.868828001E+02  2.868828001E+02  1.225000007E+00  9.980967219E-01  1.225000007E+00  1.903283715E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.609296114E-05  1.007420887E-04  9.682999996E+04  6.582905427E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113853225E-02  1.067758433E-02  9.682998814E+04 -1.395786542E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  4.558737617E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.364312312E-04  4.054335755E-05  9.683000111E+04 -2.994087224E-04  2.917684736E+02  2.917684733E+02  1.225000018E+00  9.999995563E-01  1.225000018E+00  4.586454992E-07 
