nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.373405386E-05  2.601688494E-05  9.682999981E+04  1.000498146E-05  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.064621601E-04  2.132643846E-04  9.682999815E+04 -2.118692295E-04  2.919998940E+02  2.919998938E+02  1.224999982E+00  9.999886168E-01  1.224999982E+00  1.136832501E-05 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.493630178E-04  4.086285061E-05  9.682999822E+04 -2.120610807E-04  2.918697956E+02  2.918697954E+02  1.224999981E+00  9.992267249E-01  1.224999981E+00  7.732592853E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.948101334E-04  2.293643950E-04  9.682999961E+04 -1.855269171E-04  2.920000011E+02  2.920000010E+02  1.225000000E+00  9.999998329E-01  1.225000000E+00  1.671310237E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.640861258E-05  1.185670720E-04  9.682999772E+04  6.177776837E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148742295E-03  1.813564468E-03  9.682999821E+04 -4.939580767E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.928258307E-04  8.203201076E-05  9.682999979E+04 -3.179757288E-04  2.919998375E+02  2.919998373E+02  1.225000002E+00  9.999988089E-01  1.225000002E+00  1.192959240E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.344598956E-04  2.006414485E-04  9.682999866E+04 -2.513848628E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999900E-01  1.224999989E+00  6.970721086E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.435756413E-04  3.986533009E-05  9.682999996E+04 -2.072000806E-04  2.919949641E+02  2.919949639E+02  1.225000003E+00  9.999919374E-01  1.225000003E+00  8.064722274E-06 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036485607E-04  1.845395696E-04  9.682999978E+04 -2.352656538E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815562272E-03  1.776045334E-03  9.682999963E+04 -1.950015660E-04  2.919980282E+02  2.919980282E+02  1.225000018E+00  9.999772696E-01  1.225000018E+00  2.274532201E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.718276577E-04  2.119815321E-05  9.682999883E+04 -2.516870897E-04  2.806472870E+02  2.806472868E+02  1.224999989E+00  9.698977531E-01  1.224999989E+00  3.010223759E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.181860775E-04  5.712869302E-05  9.683000040E+04 -2.659063752E-04  2.910748044E+02  2.910748042E+02  1.225000009E+00  9.983090621E-01  1.225000009E+00  1.690945337E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.752390111E-04  1.833582245E-04  9.682999909E+04 -1.052487175E-04  2.874597353E+02  2.874597352E+02  1.224999992E+00  9.941864170E-01  1.224999992E+00  5.813576487E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.744867768E-04  3.613813866E-04  9.683000017E+04 -3.861785919E-05  2.868746619E+02  2.868746619E+02  1.225000007E+00  9.980669189E-01  1.225000007E+00  1.933086700E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.617007936E-05  1.007797062E-04  9.682999996E+04  6.578617901E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113933927E-02  1.067826829E-02  9.682998814E+04 -1.395969420E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  4.143539411E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.357888481E-04  4.110487612E-05  9.683000111E+04 -2.982510301E-04  2.917494431E+02  2.917494429E+02  1.225000018E+00  9.999993758E-01  1.225000018E+00  6.390629543E-07 
