nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.375675246E-05  2.580453193E-05  9.682999981E+04  9.788645285E-06  2.919999997E+02  2.919999997E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.077530042E-04  2.162563031E-04  9.682999815E+04 -2.104300861E-04  2.919997419E+02  2.919997418E+02  1.224999982E+00  9.999975755E-01  1.224999982E+00  2.409616039E-06 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.496256813E-04  3.469356894E-05  9.682999822E+04 -2.179555014E-04  2.918712448E+02  2.918712446E+02  1.224999981E+00  9.995088336E-01  1.224999981E+00  4.911505850E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.952793348E-04  2.301154704E-04  9.682999960E+04 -1.853107891E-04  2.920000012E+02  2.920000011E+02  1.225000000E+00  9.999998179E-01  1.225000000E+00  1.820926810E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.617819712E-05  1.185590303E-04  9.682999772E+04  6.200073865E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148141153E-03  1.813324475E-03  9.682999821E+04 -4.935758624E-04  2.920000012E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.937362148E-04  8.210161053E-05  9.682999979E+04 -3.188226744E-04  2.919998296E+02  2.919998294E+02  1.225000002E+00  9.999984297E-01  1.225000002E+00  1.572146785E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.361459420E-04  2.028253097E-04  9.682999866E+04 -2.510782838E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999906E-01  1.224999989E+00  4.265141270E-11 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.451756091E-04  4.103877950E-05  9.682999996E+04 -2.077295390E-04  2.919960623E+02  2.919960621E+02  1.225000003E+00  9.999980651E-01  1.225000003E+00  1.937000911E-06 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.035679368E-04  1.847756647E-04  9.682999978E+04 -2.349695760E-04  2.920000006E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.814977608E-03  1.775928553E-03  9.682999963E+04 -1.945236102E-04  2.919980559E+02  2.919980558E+02  1.225000018E+00  9.999771627E-01  1.225000018E+00  2.285222614E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.680614808E-04  2.487652037E-05  9.682999883E+04 -2.444830969E-04  2.812059903E+02  2.812059901E+02  1.224999989E+00  9.728878858E-01  1.224999989E+00  2.711210487E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.220639505E-04  5.388683921E-05  9.683000040E+04 -2.727737593E-04  2.912384631E+02  2.912384629E+02  1.225000009E+00  9.992779700E-01  1.225000009E+00  7.220374363E-04 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.702055019E-04  1.697624700E-04  9.682999910E+04 -1.131103747E-04  2.879916588E+02  2.879916587E+02  1.224999992E+00  9.967972854E-01  1.224999992E+00  3.202708071E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.760581879E-04  3.627172118E-04  9.683000017E+04 -3.894420069E-05  2.868710204E+02  2.868710204E+02  1.225000007E+00  9.980834001E-01  1.225000007E+00  1.916605489E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.590601988E-05  1.007022268E-04  9.682999996E+04  6.597968033E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113841086E-02  1.067765215E-02  9.682998814E+04 -1.395603218E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  4.369217085E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.350632027E-04  3.761643946E-05  9.683000111E+04 -3.007145142E-04  2.917772462E+02  2.917772459E+02  1.225000018E+00  9.999994926E-01  1.225000018E+00  5.223174594E-07 
