nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.408933805E-05  2.579849279E-05  9.682999981E+04  9.450419936E-06  2.919999997E+02  2.919999998E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.014900536E-04  2.121554686E-04  9.682999816E+04 -2.079091920E-04  2.920000008E+02  2.920000006E+02  1.224999982E+00  9.999999807E-01  1.224999982E+00  4.418063567E-09 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.364621101E-04  2.292837038E-05  9.682999823E+04 -2.155350286E-04  2.919183884E+02  2.919183882E+02  1.224999981E+00  9.997032438E-01  1.224999981E+00  2.967403322E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.912351891E-04  2.295041908E-04  9.682999961E+04 -1.818244457E-04  2.920000010E+02  2.920000008E+02  1.225000000E+00  9.999998540E-01  1.225000000E+00  1.459877598E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.662118810E-05  1.185727166E-04  9.682999772E+04  6.157033059E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.153990756E-03  1.814261803E-03  9.682999821E+04 -4.985701865E-04  2.920000012E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.904552040E-04  8.618387564E-05  9.682999979E+04 -3.118168552E-04  2.919998407E+02  2.919998405E+02  1.225000002E+00  9.999952710E-01  1.225000002E+00  4.730843734E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.313166782E-04  2.009601731E-04  9.682999867E+04 -2.479508291E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999907E-01  1.224999989E+00  6.195635002E-15 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.480488665E-04  5.027572238E-05  9.682999995E+04 -2.021747805E-04  2.919992331E+02  2.919992329E+02  1.225000003E+00  9.999999900E-01  1.225000003E+00  1.207985745E-08 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -3.997107502E-04  1.844924702E-04  9.682999978E+04 -2.313708517E-04  2.920000006E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.818398892E-03  1.777210855E-03  9.682999962E+04 -1.967747289E-04  2.919980305E+02  2.919980305E+02  1.225000018E+00  9.999764632E-01  1.225000018E+00  2.355173127E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.562191199E-04  2.723502724E-05  9.682999884E+04 -2.307029937E-04  2.844667531E+02  2.844667530E+02  1.224999989E+00  9.943367491E-01  1.224999989E+00  5.663241540E-03 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.147505997E-04  4.937421946E-05  9.683000041E+04 -2.696605922E-04  2.917370513E+02  2.917370510E+02  1.225000009E+00  9.998769674E-01  1.225000009E+00  1.230400606E-04 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.581796485E-04  1.605999161E-04  9.682999911E+04 -1.098710001E-04  2.885869743E+02  2.885869742E+02  1.224999992E+00  9.977210318E-01  1.224999992E+00  2.278961660E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.717511933E-04  3.616584226E-04  9.683000017E+04 -3.556096335E-05  2.868215284E+02  2.868215284E+02  1.225000007E+00  9.979909219E-01  1.225000007E+00  2.009083727E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.634461775E-05  1.008555552E-04  9.682999996E+04  6.568089580E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.118181737E-02  1.068112784E-02  9.682998810E+04 -1.435838414E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.002327645E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.262468413E-04  3.786024212E-05  9.683000112E+04 -2.916910780E-04  2.919113245E+02  2.919113242E+02  1.225000018E+00  9.999988798E-01  1.225000018E+00  1.135102819E-06 
