nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.221396626E-05  2.574875573E-05  9.682999981E+04  1.128046604E-05  2.919999998E+02  2.919999998E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.159154609E-04  2.103390850E-04  9.682999814E+04 -2.239918094E-04  2.920000004E+02  2.920000003E+02  1.224999982E+00  9.999999851E-01  1.224999982E+00  3.022470525E-23 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.533085941E-04  8.751063649E-06  9.682999821E+04 -2.453236708E-04  2.919998827E+02  2.919998825E+02  1.224999981E+00  9.999999026E-01  1.224999981E+00  8.159445752E-08 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.915154840E-04  2.243906911E-04  9.682999961E+04 -1.867705084E-04  2.920000000E+02  2.919999998E+02  1.225000000E+00  9.999999883E-01  1.225000000E+00  1.170625723E-08 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.696636350E-05  1.186767836E-04  9.682999772E+04  6.132013339E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.147883117E-03  1.813238849E-03  9.682999821E+04 -4.933959473E-04  2.920000012E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -4.181370596E-04  9.541632147E-05  9.682999976E+04 -3.310745957E-04  2.920000658E+02  2.920000655E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  3.603370353E-10 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.460110678E-04  1.993310058E-04  9.682999865E+04 -2.641317689E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999907E-01  1.224999989E+00  2.451534121E-32 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.814580067E-04  6.469148433E-05  9.682999992E+04 -2.224303376E-04  2.920000026E+02  2.920000024E+02  1.225000003E+00  1.000000002E+00  1.225000003E+00  2.321409303E-15 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.029304260E-04  1.828913107E-04  9.682999978E+04 -2.360515338E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.814669843E-03  1.774608803E-03  9.682999963E+04 -1.954206452E-04  2.919981954E+02  2.919981954E+02  1.225000018E+00  9.999756181E-01  1.225000018E+00  2.439680917E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.769924737E-04  2.218162621E-05  9.682999882E+04 -2.567414495E-04  2.918500750E+02  2.918500748E+02  1.224999989E+00  9.999197186E-01  1.224999989E+00  8.027205839E-05 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.302053376E-04  4.762142833E-05  9.683000039E+04 -2.867540919E-04  2.920065651E+02  2.920065649E+02  1.225000009E+00  1.000000007E+00  1.225000009E+00  2.815731015E-11 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.828969235E-04  1.630495918E-04  9.682999909E+04 -1.341036145E-04  2.919654202E+02  2.919654201E+02  1.224999992E+00  9.998292120E-01  1.224999992E+00  1.707814666E-04 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.743911320E-04  3.592473099E-04  9.683000017E+04 -4.150335819E-05  2.877181477E+02  2.877181477E+02  1.225000007E+00  9.988020618E-01  1.225000007E+00  1.197943745E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.653457439E-05  1.009533715E-04  9.682999996E+04  6.558017674E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.112560795E-02  1.066431159E-02  9.682998815E+04 -1.394972848E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  5.905810294E-24 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.511692336E-04  3.427288242E-05  9.683000109E+04 -3.198969936E-04  2.920006372E+02  2.920006369E+02  1.225000018E+00  1.000000015E+00  1.225000018E+00  1.398286588E-11 
