nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.350032174E-05  2.580220717E-05  9.682999981E+04  1.004283079E-05  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.074440084E-04  2.156352193E-04  9.682999815E+04 -2.106879713E-04  2.919999651E+02  2.919999649E+02  1.224999982E+00  9.999933104E-01  1.224999982E+00  6.674651341E-06 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.540145025E-04  4.270180893E-05  9.682999821E+04 -2.150333160E-04  2.918642806E+02  2.918642804E+02  1.224999981E+00  9.991872497E-01  1.224999981E+00  8.127344433E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.943522287E-04  2.291197899E-04  9.682999961E+04 -1.852921684E-04  2.920000010E+02  2.920000008E+02  1.225000000E+00  9.999998555E-01  1.225000000E+00  1.444565359E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.615914851E-05  1.185355580E-04  9.682999772E+04  6.199848063E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148710821E-03  1.813618818E-03  9.682999821E+04 -4.938769561E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.938233860E-04  8.243429527E-05  9.682999979E+04 -3.186062365E-04  2.919998037E+02  2.919998035E+02  1.225000002E+00  9.999975626E-01  1.225000002E+00  2.439263724E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.344337060E-04  2.017707737E-04  9.682999866E+04 -2.503281891E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999903E-01  1.224999989E+00  4.054337223E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.426229189E-04  3.881956557E-05  9.682999996E+04 -2.072016554E-04  2.919943572E+02  2.919943570E+02  1.225000003E+00  9.999834562E-01  1.225000003E+00  1.654593511E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036008700E-04  1.845841640E-04  9.682999978E+04 -2.351774063E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815225061E-03  1.776035262E-03  9.682999963E+04 -1.946733777E-04  2.919979906E+02  2.919979906E+02  1.225000018E+00  9.999769149E-01  1.225000018E+00  2.309999154E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.718948328E-04  2.221401123E-05  9.682999883E+04 -2.507657472E-04  2.803606611E+02  2.803606609E+02  1.224999989E+00  9.671013985E-01  1.224999989E+00  3.289859224E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.203121810E-04  5.548215072E-05  9.683000040E+04 -2.695456120E-04  2.911106621E+02  2.911106619E+02  1.225000009E+00  9.971185070E-01  1.225000009E+00  2.881500414E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.805434141E-04  1.881310660E-04  9.682999909E+04 -1.060188416E-04  2.872721835E+02  2.872721835E+02  1.224999992E+00  9.931000082E-01  1.224999992E+00  6.899985302E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.735822609E-04  3.608762814E-04  9.683000017E+04 -3.817936395E-05  2.868722143E+02  2.868722143E+02  1.225000007E+00  9.980510987E-01  1.225000007E+00  1.948906843E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.587134084E-05  1.006770130E-04  9.682999996E+04  6.599131943E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113863128E-02  1.067766802E-02  9.682998814E+04 -1.395809180E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.271921891E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.365026161E-04  4.068747083E-05  9.683000111E+04 -2.993452772E-04  2.917426292E+02  2.917426290E+02  1.225000018E+00  9.999989639E-01  1.225000018E+00  1.050994333E-06 
