nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.350608162E-05  2.586198457E-05  9.682999981E+04  1.009157709E-05  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.075442166E-04  2.155785314E-04  9.682999815E+04 -2.108397980E-04  2.919999660E+02  2.919999658E+02  1.224999982E+00  9.999914554E-01  1.224999982E+00  8.529689193E-06 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.535489333E-04  4.241290955E-05  9.682999821E+04 -2.148315316E-04  2.918643598E+02  2.918643597E+02  1.224999981E+00  9.991632596E-01  1.224999981E+00  8.367245205E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.943650607E-04  2.291276753E-04  9.682999961E+04 -1.852978103E-04  2.920000010E+02  2.920000008E+02  1.225000000E+00  9.999998542E-01  1.225000000E+00  1.458491701E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.616511193E-05  1.185425363E-04  9.682999772E+04  6.199884366E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148700390E-03  1.813619788E-03  9.682999821E+04 -4.938656614E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.936233160E-04  8.231888182E-05  9.682999979E+04 -3.185114614E-04  2.919997958E+02  2.919997955E+02  1.225000002E+00  9.999975072E-01  1.225000002E+00  2.494640133E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.345488593E-04  2.017551495E-04  9.682999866E+04 -2.504575810E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999901E-01  1.224999989E+00  5.445968270E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.427994117E-04  3.902790814E-05  9.682999996E+04 -2.071880081E-04  2.919944468E+02  2.919944467E+02  1.225000003E+00  9.999847716E-01  1.225000003E+00  1.523048394E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.035914968E-04  1.845809606E-04  9.682999978E+04 -2.351708796E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815284096E-03  1.776013219E-03  9.682999963E+04 -1.947525047E-04  2.919979967E+02  2.919979967E+02  1.225000018E+00  9.999769444E-01  1.225000018E+00  2.307054026E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.717760962E-04  2.239857086E-05  9.682999883E+04 -2.504694117E-04  2.803332429E+02  2.803332427E+02  1.224999989E+00  9.665943528E-01  1.224999989E+00  3.340563793E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.202228735E-04  5.555034104E-05  9.683000040E+04 -2.693979489E-04  2.911346616E+02  2.911346614E+02  1.225000009E+00  9.972006481E-01  1.225000009E+00  2.799359311E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.802565903E-04  1.879275439E-04  9.682999909E+04 -1.059133700E-04  2.872601165E+02  2.872601164E+02  1.224999992E+00  9.929059765E-01  1.224999992E+00  7.094016947E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.735742570E-04  3.608630245E-04  9.683000017E+04 -3.818615109E-05  2.868742756E+02  2.868742756E+02  1.225000007E+00  9.980543367E-01  1.225000007E+00  1.945668876E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.588707500E-05  1.007001091E-04  9.682999996E+04  6.599656975E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113850214E-02  1.067754546E-02  9.682998814E+04 -1.395791815E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.324255433E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.363203671E-04  4.047121395E-05  9.683000111E+04 -2.993601478E-04  2.917387547E+02  2.917387545E+02  1.225000018E+00  9.999989751E-01  1.225000018E+00  1.039825050E-06 
