nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.355279422E-05  2.595013681E-05  9.682999981E+04  1.012535076E-05  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.075145762E-04  2.151541389E-04  9.682999815E+04 -2.111974678E-04  2.919999618E+02  2.919999617E+02  1.224999982E+00  9.999889338E-01  1.224999982E+00  1.105130148E-05 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.523699716E-04  4.182069097E-05  9.682999821E+04 -2.141930534E-04  2.918647017E+02  2.918647016E+02  1.224999981E+00  9.991358054E-01  1.224999981E+00  8.641788140E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.944477867E-04  2.291649757E-04  9.682999961E+04 -1.853465289E-04  2.920000010E+02  2.920000008E+02  1.225000000E+00  9.999998506E-01  1.225000000E+00  1.494498201E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.620911031E-05  1.185528585E-04  9.682999772E+04  6.196414767E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148690004E-03  1.813609741E-03  9.682999821E+04 -4.938643780E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.930716910E-04  8.199493135E-05  9.682999979E+04 -3.182555161E-04  2.919997965E+02  2.919997963E+02  1.225000002E+00  9.999978464E-01  1.225000002E+00  2.155507443E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.346891199E-04  2.015776357E-04  9.682999866E+04 -2.507599200E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999900E-01  1.224999989E+00  6.907616224E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.431454182E-04  3.945118220E-05  9.682999996E+04 -2.071479397E-04  2.919946349E+02  2.919946347E+02  1.225000003E+00  9.999869602E-01  1.225000003E+00  1.304185684E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036014953E-04  1.845764037E-04  9.682999978E+04 -2.351850369E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815407029E-03  1.776011185E-03  9.682999963E+04 -1.948773664E-04  2.919980085E+02  2.919980085E+02  1.225000018E+00  9.999770292E-01  1.225000018E+00  2.298571086E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.716316933E-04  2.255932367E-05  9.682999883E+04 -2.501704383E-04  2.803089397E+02  2.803089395E+02  1.224999989E+00  9.662988473E-01  1.224999989E+00  3.370114338E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.197623101E-04  5.574576106E-05  9.683000040E+04 -2.687610377E-04  2.911472660E+02  2.911472658E+02  1.225000009E+00  9.974857531E-01  1.225000009E+00  2.514254382E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.791684475E-04  1.869383006E-04  9.682999909E+04 -1.057447052E-04  2.872633978E+02  2.872633977E+02  1.224999992E+00  9.927920387E-01  1.224999992E+00  7.207954749E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.736641594E-04  3.608975943E-04  9.683000017E+04 -3.824885418E-05  2.868781980E+02  2.868781980E+02  1.225000007E+00  9.980593210E-01  1.225000007E+00  1.940684579E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.594636004E-05  1.007340427E-04  9.682999996E+04  6.596822190E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113850364E-02  1.067753525E-02  9.682998814E+04 -1.395802715E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.462675616E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.359117357E-04  4.020016093E-05  9.683000111E+04 -2.991982008E-04  2.917326677E+02  2.917326674E+02  1.225000018E+00  9.999990945E-01  1.225000018E+00  9.203578123E-07 
