nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.374524480E-05  2.580728607E-05  9.682999981E+04  9.802556405E-06  2.919999997E+02  2.919999997E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.073673831E-04  2.163210526E-04  9.682999815E+04 -2.099853590E-04  2.919996938E+02  2.919996937E+02  1.224999982E+00  9.999972563E-01  1.224999982E+00  2.728816661E-06 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.496734749E-04  3.520463958E-05  9.682999822E+04 -2.175366865E-04  2.918705265E+02  2.918705263E+02  1.224999981E+00  9.995011228E-01  1.224999981E+00  4.988613778E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.952364564E-04  2.300827267E-04  9.682999960E+04 -1.852978538E-04  2.920000012E+02  2.920000011E+02  1.225000000E+00  9.999998174E-01  1.225000000E+00  1.825500933E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.618506594E-05  1.185593213E-04  9.682999772E+04  6.199425681E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148142722E-03  1.813312758E-03  9.682999821E+04 -4.935880399E-04  2.920000012E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.936391023E-04  8.213881104E-05  9.682999979E+04 -3.186916596E-04  2.919998229E+02  2.919998226E+02  1.225000002E+00  9.999984680E-01  1.225000002E+00  1.533880551E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.357408029E-04  2.028157563E-04  9.682999866E+04 -2.506818518E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999906E-01  1.224999989E+00  5.157722777E-11 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.447652272E-04  4.075202123E-05  9.682999996E+04 -2.075807454E-04  2.919958664E+02  2.919958662E+02  1.225000003E+00  9.999978827E-01  1.225000003E+00  2.119359979E-06 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.035432425E-04  1.847578974E-04  9.682999978E+04 -2.349612589E-04  2.920000006E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.814998578E-03  1.775913055E-03  9.682999963E+04 -1.945588045E-04  2.919980577E+02  2.919980576E+02  1.225000018E+00  9.999771982E-01  1.225000018E+00  2.281669519E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.681364390E-04  2.472305038E-05  9.682999883E+04 -2.447011898E-04  2.811818680E+02  2.811818678E+02  1.224999989E+00  9.727559808E-01  1.224999989E+00  2.724400988E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.217403083E-04  5.423895120E-05  9.683000040E+04 -2.721249685E-04  2.912199780E+02  2.912199778E+02  1.225000009E+00  9.992532292E-01  1.225000009E+00  7.467782579E-04 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.703361721E-04  1.703405380E-04  9.682999910E+04 -1.126997094E-04  2.879801503E+02  2.879801502E+02  1.224999992E+00  9.967639141E-01  1.224999992E+00  3.236079401E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.760155981E-04  3.626859738E-04  9.683000017E+04 -3.893351287E-05  2.868733543E+02  2.868733543E+02  1.225000007E+00  9.980859422E-01  1.225000007E+00  1.914063342E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.591392752E-05  1.007031873E-04  9.682999996E+04  6.597250342E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113840704E-02  1.067763400E-02  9.682998814E+04 -1.395616037E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  4.390666596E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.350977970E-04  3.776773391E-05  9.683000111E+04 -3.006107281E-04  2.917745315E+02  2.917745313E+02  1.225000018E+00  9.999995074E-01  1.225000018E+00  5.075451877E-07 
