nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.352659677E-05  2.591233086E-05  9.682999981E+04  1.011707009E-05  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.075637752E-04  2.153890902E-04  9.682999815E+04 -2.110322920E-04  2.919999647E+02  2.919999646E+02  1.224999982E+00  9.999899476E-01  1.224999982E+00  1.003748817E-05 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.529463277E-04  4.209204856E-05  9.682999821E+04 -2.145216512E-04  2.918645352E+02  2.918645350E+02  1.224999981E+00  9.991455122E-01  1.224999981E+00  8.544719341E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.944015940E-04  2.291438323E-04  9.682999961E+04 -1.853196271E-04  2.920000010E+02  2.920000008E+02  1.225000000E+00  9.999998524E-01  1.225000000E+00  1.476072556E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.618453015E-05  1.185483656E-04  9.682999772E+04  6.198480802E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148693020E-03  1.813615244E-03  9.682999821E+04 -4.938623209E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.933461642E-04  8.215576504E-05  9.682999979E+04 -3.183831709E-04  2.919997936E+02  2.919997933E+02  1.225000002E+00  9.999976387E-01  1.225000002E+00  2.363136434E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.346397156E-04  2.016778605E-04  9.682999866E+04 -2.506190897E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999900E-01  1.224999989E+00  6.383685755E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.429910007E-04  3.925609804E-05  9.682999996E+04 -2.071714459E-04  2.919945479E+02  2.919945477E+02  1.225000003E+00  9.999859920E-01  1.225000003E+00  1.401009974E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.035939222E-04  1.845784422E-04  9.682999978E+04 -2.351755940E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815348262E-03  1.776006222E-03  9.682999963E+04 -1.948231263E-04  2.919980031E+02  2.919980031E+02  1.225000018E+00  9.999769873E-01  1.225000018E+00  2.302756875E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.716882513E-04  2.252093395E-05  9.682999883E+04 -2.502638210E-04  2.803136924E+02  2.803136922E+02  1.224999989E+00  9.662822589E-01  1.224999989E+00  3.371773182E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.200172595E-04  5.566201290E-05  9.683000040E+04 -2.690920956E-04  2.911451733E+02  2.911451731E+02  1.225000009E+00  9.973329333E-01  1.225000009E+00  2.667074144E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.797511724E-04  1.874800672E-04  9.682999909E+04 -1.058221301E-04  2.872584898E+02  2.872584897E+02  1.224999992E+00  9.928067730E-01  1.224999992E+00  7.193220510E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.736066808E-04  3.608721722E-04  9.683000017E+04 -3.821297468E-05  2.868765413E+02  2.868765413E+02  1.225000007E+00  9.980572569E-01  1.225000007E+00  1.942748675E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.591499724E-05  1.007193093E-04  9.682999996E+04  6.598623245E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113846320E-02  1.067750316E-02  9.682998814E+04 -1.395791493E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.391523159E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.361077767E-04  4.029925508E-05  9.683000111E+04 -2.993039408E-04  2.917351120E+02  2.917351118E+02  1.225000018E+00  9.999990314E-01  1.225000018E+00  9.835454771E-07 
