nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.352578054E-05  2.572987743E-05  9.682999981E+04  9.951372544E-06  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.073676296E-04  2.155226077E-04  9.682999815E+04 -2.107143243E-04  2.919999653E+02  2.919999652E+02  1.224999982E+00  9.999948425E-01  1.224999982E+00  5.142588342E-06 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.541536380E-04  4.279004475E-05  9.682999821E+04 -2.150919626E-04  2.918647613E+02  2.918647611E+02  1.224999981E+00  9.992140929E-01  1.224999981E+00  7.858912315E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.943791231E-04  2.291146400E-04  9.682999961E+04 -1.853238414E-04  2.920000009E+02  2.920000008E+02  1.225000000E+00  9.999998567E-01  1.225000000E+00  1.433015658E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.618138028E-05  1.185261871E-04  9.682999772E+04  6.196773879E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148731036E-03  1.813607197E-03  9.682999821E+04 -4.939077820E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.938933724E-04  8.244730147E-05  9.682999979E+04 -3.186644028E-04  2.919998145E+02  2.919998143E+02  1.225000002E+00  9.999978230E-01  1.225000002E+00  2.178819757E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.343825657E-04  2.017087196E-04  9.682999866E+04 -2.503337557E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999904E-01  1.224999989E+00  2.379298840E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.426097262E-04  3.875726612E-05  9.682999996E+04 -2.072452676E-04  2.919943522E+02  2.919943521E+02  1.225000003E+00  9.999824713E-01  1.225000003E+00  1.753082173E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036345841E-04  1.845846146E-04  9.682999978E+04 -2.352106260E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815191458E-03  1.776084287E-03  9.682999963E+04 -1.945949956E-04  2.919979859E+02  2.919979859E+02  1.225000018E+00  9.999769190E-01  1.225000018E+00  2.309593219E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.720410325E-04  2.202418610E-05  9.682999883E+04 -2.510942874E-04  2.803856294E+02  2.803856292E+02  1.224999989E+00  9.675752554E-01  1.224999989E+00  3.242473532E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.202019861E-04  5.545381365E-05  9.683000040E+04 -2.694568800E-04  2.910829353E+02  2.910829351E+02  1.225000009E+00  9.971601899E-01  1.225000009E+00  2.839817578E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.805389989E-04  1.880440292E-04  9.682999909E+04 -1.061092120E-04  2.872955529E+02  2.872955529E+02  1.224999992E+00  9.933208784E-01  1.224999992E+00  6.679115069E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.736369598E-04  3.609076969E-04  9.683000017E+04 -3.820391718E-05  2.868714882E+02  2.868714882E+02  1.225000007E+00  9.980474864E-01  1.225000007E+00  1.952519227E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.588147662E-05  1.006465752E-04  9.682999996E+04  6.595329451E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113885508E-02  1.067786192E-02  9.682998814E+04 -1.395856130E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.233755855E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.366203655E-04  4.086527773E-05  9.683000111E+04 -2.993010049E-04  2.917451647E+02  2.917451644E+02  1.225000018E+00  9.999990245E-01  1.225000018E+00  9.904434744E-07 
