nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.372655696E-05  2.595364495E-05  9.682999981E+04  9.954801865E-06  2.919999996E+02  2.919999996E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.058429386E-04  2.137280448E-04  9.682999815E+04 -2.108269183E-04  2.919997116E+02  2.919997115E+02  1.224999982E+00  9.999894111E-01  1.224999982E+00  1.057397789E-05 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.495681146E-04  4.079024709E-05  9.682999822E+04 -2.123326983E-04  2.918717411E+02  2.918717409E+02  1.224999981E+00  9.993185645E-01  1.224999981E+00  6.814196711E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.948743851E-04  2.294705321E-04  9.682999961E+04 -1.854942333E-04  2.920000011E+02  2.920000010E+02  1.225000000E+00  9.999998229E-01  1.225000000E+00  1.770853942E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.641174725E-05  1.185658652E-04  9.682999772E+04  6.177345813E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148632534E-03  1.813462677E-03  9.682999821E+04 -4.939410893E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.937758453E-04  8.275012204E-05  9.682999979E+04 -3.182706010E-04  2.919998197E+02  2.919998195E+02  1.225000002E+00  9.999986078E-01  1.225000002E+00  1.394080832E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.340958536E-04  2.008923799E-04  9.682999866E+04 -2.507918272E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999901E-01  1.224999989E+00  5.581419273E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.433072402E-04  3.935504662E-05  9.682999996E+04 -2.073973902E-04  2.919947573E+02  2.919947571E+02  1.225000003E+00  9.999936807E-01  1.225000003E+00  6.321370081E-06 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.035891704E-04  1.845240563E-04  9.682999978E+04 -2.352204567E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815303979E-03  1.775901502E-03  9.682999963E+04 -1.948745054E-04  2.919980362E+02  2.919980361E+02  1.225000018E+00  9.999773894E-01  1.225000018E+00  2.262545648E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.715972058E-04  2.113583994E-05  9.682999883E+04 -2.515285478E-04  2.807987598E+02  2.807987596E+02  1.224999989E+00  9.696694010E-01  1.224999989E+00  3.033058966E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.190989798E-04  5.874105731E-05  9.683000040E+04 -2.653284377E-04  2.910017624E+02  2.910017622E+02  1.225000009E+00  9.985324370E-01  1.225000009E+00  1.467570494E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.740988459E-04  1.808679414E-04  9.682999909E+04 -1.065336531E-04  2.876630441E+02  2.876630441E+02  1.224999992E+00  9.953540112E-01  1.224999992E+00  4.645982234E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.749910723E-04  3.617787949E-04  9.683000017E+04 -3.875669201E-05  2.868777611E+02  2.868777611E+02  1.225000007E+00  9.980836942E-01  1.225000007E+00  1.916311351E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.616828969E-05  1.007657857E-04  9.682999996E+04  6.577528183E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113898757E-02  1.067794627E-02  9.682998814E+04 -1.395911542E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  4.458154300E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.363102477E-04  4.129745794E-05  9.683000111E+04 -2.985982812E-04  2.917623091E+02  2.917623089E+02  1.225000018E+00  9.999994743E-01  1.225000018E+00  5.405713538E-07 
