nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.408001556E-05  2.579073992E-05  9.682999981E+04  9.452724202E-06  2.919999997E+02  2.919999997E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.024869780E-04  2.147038349E-04  9.682999815E+04 -2.065806884E-04  2.919999515E+02  2.919999513E+02  1.224999982E+00  9.999996535E-01  1.224999982E+00  3.316370285E-07 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.412171530E-04  2.959055476E-05  9.682999823E+04 -2.142064575E-04  2.918857777E+02  2.918857775E+02  1.224999981E+00  9.995887567E-01  1.224999981E+00  4.112275025E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.920669740E-04  2.301597316E-04  9.682999961E+04 -1.820580039E-04  2.920000012E+02  2.920000010E+02  1.225000000E+00  9.999998270E-01  1.225000000E+00  1.730253146E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.649970709E-05  1.185595746E-04  9.682999772E+04  6.167977992E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.153164465E-03  1.813688665E-03  9.682999821E+04 -4.982668759E-04  2.920000012E+02  2.920000009E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.869031598E-04  8.266156695E-05  9.682999979E+04 -3.114787771E-04  2.919998607E+02  2.919998604E+02  1.225000002E+00  9.999975381E-01  1.225000002E+00  2.463760294E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.314596650E-04  2.023045515E-04  9.682999867E+04 -2.468671756E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999907E-01  1.224999989E+00  2.310641336E-12 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.426922240E-04  4.450486970E-05  9.682999996E+04 -2.020836823E-04  2.919978058E+02  2.919978057E+02  1.225000003E+00  9.999995369E-01  1.225000003E+00  4.652100897E-07 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.003794813E-04  1.848200524E-04  9.682999978E+04 -2.317406486E-04  2.920000006E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.817391781E-03  1.776580470E-03  9.682999963E+04 -1.963427958E-04  2.919980339E+02  2.919980339E+02  1.225000018E+00  9.999767837E-01  1.225000018E+00  2.323116987E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.580975308E-04  2.618432227E-05  9.682999884E+04 -2.333434916E-04  2.819115721E+02  2.819115719E+02  1.224999989E+00  9.798172965E-01  1.224999989E+00  2.018269414E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.160280783E-04  5.120276090E-05  9.683000041E+04 -2.692198688E-04  2.914143196E+02  2.914143194E+02  1.225000009E+00  9.995713513E-01  1.225000009E+00  4.286561823E-04 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.616053715E-04  1.644421348E-04  9.682999911E+04 -1.095103108E-04  2.881359058E+02  2.881359057E+02  1.224999992E+00  9.972103713E-01  1.224999992E+00  2.789622196E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.726806523E-04  3.628142192E-04  9.683000017E+04 -3.543845200E-05  2.868395088E+02  2.868395088E+02  1.225000007E+00  9.980403995E-01  1.225000007E+00  1.959606106E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.617260935E-05  1.007235859E-04  9.682999996E+04  6.573256557E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.117610358E-02  1.067726685E-02  9.682998810E+04 -1.433647522E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.982162625E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.259640008E-04  3.704668278E-05  9.683000112E+04 -2.921410451E-04  2.918257244E+02  2.918257242E+02  1.225000018E+00  9.999991947E-01  1.225000018E+00  8.201801261E-07 
