nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.370982208E-05  2.592297031E-05  9.682999981E+04  9.943690311E-06  2.919999996E+02  2.919999996E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.057671633E-04  2.142426790E-04  9.682999815E+04 -2.102814377E-04  2.919995893E+02  2.919995891E+02  1.224999982E+00  9.999900000E-01  1.224999982E+00  9.985086120E-06 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.498585663E-04  4.057260979E-05  9.682999822E+04 -2.128217860E-04  2.918714628E+02  2.918714626E+02  1.224999981E+00  9.993520156E-01  1.224999981E+00  6.479685264E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.949003771E-04  2.295302091E-04  9.682999961E+04 -1.854659165E-04  2.920000012E+02  2.920000010E+02  1.225000000E+00  9.999998197E-01  1.225000000E+00  1.803475046E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.638539822E-05  1.185647195E-04  9.682999772E+04  6.179883478E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148554537E-03  1.813417823E-03  9.682999821E+04 -4.939039920E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.940681672E-04  8.292650306E-05  9.682999979E+04 -3.184020231E-04  2.919998040E+02  2.919998037E+02  1.225000002E+00  9.999985522E-01  1.225000002E+00  1.449630483E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.340619118E-04  2.011934885E-04  9.682999866E+04 -2.504832017E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999902E-01  1.224999989E+00  4.712564216E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.432062201E-04  3.917131224E-05  9.682999996E+04 -2.074640529E-04  2.919946707E+02  2.919946706E+02  1.225000003E+00  9.999943121E-01  1.225000003E+00  5.690031490E-06 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.035631989E-04  1.845333468E-04  9.682999978E+04 -2.351859972E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815183929E-03  1.775859595E-03  9.682999963E+04 -1.947928147E-04  2.919980402E+02  2.919980402E+02  1.225000018E+00  9.999774217E-01  1.225000018E+00  2.259322229E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.712206559E-04  2.147881053E-05  9.682999883E+04 -2.508307895E-04  2.808436073E+02  2.808436071E+02  1.224999989E+00  9.702027033E-01  1.224999989E+00  2.979728740E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.197357215E-04  5.889245718E-05  9.683000040E+04 -2.658238845E-04  2.909914476E+02  2.909914474E+02  1.225000009E+00  9.986484175E-01  1.225000009E+00  1.351589954E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.736125039E-04  1.794152893E-04  9.682999910E+04 -1.074344946E-04  2.877349241E+02  2.877349240E+02  1.224999992E+00  9.957236392E-01  1.224999992E+00  4.276354287E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.751907391E-04  3.619578232E-04  9.683000017E+04 -3.879317734E-05  2.868804634E+02  2.868804633E+02  1.225000007E+00  9.980908412E-01  1.225000007E+00  1.909164378E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.613773609E-05  1.007551987E-04  9.682999996E+04  6.579614534E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113874875E-02  1.067774711E-02  9.682998814E+04 -1.395854551E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  4.526877000E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.364190320E-04  4.104077849E-05  9.683000111E+04 -2.989419599E-04  2.917658448E+02  2.917658445E+02  1.225000018E+00  9.999995180E-01  1.225000018E+00  4.969443026E-07 
