nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.374017579E-05  2.600143030E-05  9.682999981E+04  9.984747069E-06  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.062319539E-04  2.132524105E-04  9.682999815E+04 -2.116499549E-04  2.919998582E+02  2.919998580E+02  1.224999982E+00  9.999888787E-01  1.224999982E+00  1.110636122E-05 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.492903334E-04  4.085708806E-05  9.682999822E+04 -2.119937978E-04  2.918707982E+02  2.918707981E+02  1.224999981E+00  9.992551360E-01  1.224999981E+00  7.448481900E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.948363050E-04  2.293921413E-04  9.682999961E+04 -1.855278395E-04  2.920000011E+02  2.920000010E+02  1.225000000E+00  9.999998297E-01  1.225000000E+00  1.702879704E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.642159579E-05  1.185670452E-04  9.682999772E+04  6.176466419E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148727039E-03  1.813539525E-03  9.682999821E+04 -4.939654270E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.931124559E-04  8.225854484E-05  9.682999979E+04 -3.180557089E-04  2.919998360E+02  2.919998357E+02  1.225000002E+00  9.999987693E-01  1.225000002E+00  1.232530708E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.343282550E-04  2.006289123E-04  9.682999866E+04 -2.512646633E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999900E-01  1.224999989E+00  6.650622292E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.435134188E-04  3.973442145E-05  9.682999996E+04 -2.072574479E-04  2.919949232E+02  2.919949231E+02  1.225000003E+00  9.999925134E-01  1.225000003E+00  7.488647287E-06 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036351792E-04  1.845302268E-04  9.682999978E+04 -2.352608527E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815504582E-03  1.776010058E-03  9.682999963E+04 -1.949760918E-04  2.919980303E+02  2.919980303E+02  1.225000018E+00  9.999773100E-01  1.225000018E+00  2.270485775E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.718511589E-04  2.104215802E-05  9.682999883E+04 -2.518635904E-04  2.807075837E+02  2.807075835E+02  1.224999989E+00  9.698325106E-01  1.224999989E+00  3.016748010E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.183054878E-04  5.769368919E-05  9.683000040E+04 -2.655039734E-04  2.910508552E+02  2.910508550E+02  1.225000009E+00  9.983745533E-01  1.225000009E+00  1.625454108E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.748687247E-04  1.827650084E-04  9.682999909E+04 -1.054635536E-04  2.875208248E+02  2.875208247E+02  1.224999992E+00  9.945618415E-01  1.224999992E+00  5.438152026E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.746430609E-04  3.614932724E-04  9.683000017E+04 -3.867027947E-05  2.868746749E+02  2.868746749E+02  1.225000007E+00  9.980710547E-01  1.225000007E+00  1.928950885E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.618262095E-05  1.007778284E-04  9.682999996E+04  6.577191652E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113930211E-02  1.067822864E-02  9.682998814E+04 -1.395968465E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  4.254885087E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.359700788E-04  4.127465623E-05  9.683000111E+04 -2.982777312E-04  2.917540563E+02  2.917540561E+02  1.225000018E+00  9.999994035E-01  1.225000018E+00  6.113659989E-07 
