nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.406082168E-05  2.579169581E-05  9.682999981E+04  9.472871502E-06  2.919999997E+02  2.919999997E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.021999148E-04  2.150474722E-04  9.682999815E+04 -2.059801413E-04  2.919999363E+02  2.919999361E+02  1.224999982E+00  9.999994787E-01  1.224999982E+00  5.063629915E-07 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.415363164E-04  3.046142334E-05  9.682999823E+04 -2.137304028E-04  2.918824291E+02  2.918824290E+02  1.224999981E+00  9.995760066E-01  1.224999981E+00  4.239775951E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.919712072E-04  2.301994581E-04  9.682999961E+04 -1.819260544E-04  2.920000012E+02  2.920000011E+02  1.225000000E+00  9.999998248E-01  1.225000000E+00  1.751777116E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.650506510E-05  1.185589068E-04  9.682999772E+04  6.167383663E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.153311820E-03  1.813621812E-03  9.682999821E+04 -4.984751869E-04  2.920000012E+02  2.920000009E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.863581127E-04  8.243853561E-05  9.682999979E+04 -3.111371992E-04  2.919998589E+02  2.919998587E+02  1.225000002E+00  9.999977627E-01  1.225000002E+00  2.239199245E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.310708317E-04  2.024561150E-04  9.682999867E+04 -2.463400193E-04  2.919999973E+02  2.919999972E+02  1.224999989E+00  9.999999907E-01  1.224999989E+00  4.243406860E-12 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.418595288E-04  4.384415206E-05  9.682999996E+04 -2.018537509E-04  2.919975497E+02  2.919975495E+02  1.225000003E+00  9.999993586E-01  1.225000003E+00  6.434785220E-07 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.003059290E-04  1.848399169E-04  9.682999978E+04 -2.316490170E-04  2.920000006E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.817417809E-03  1.776445908E-03  9.682999963E+04 -1.964916295E-04  2.919980368E+02  2.919980368E+02  1.225000018E+00  9.999768447E-01  1.225000018E+00  2.317020799E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.580921913E-04  2.595938081E-05  9.682999884E+04 -2.335337418E-04  2.817172440E+02  2.817172438E+02  1.224999989E+00  9.778188700E-01  1.224999989E+00  2.218112067E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.158215806E-04  5.156826172E-05  9.683000041E+04 -2.686742895E-04  2.913815247E+02  2.913815244E+02  1.225000009E+00  9.995187312E-01  1.225000009E+00  4.812762061E-04 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.618490428E-04  1.652588022E-04  9.682999911E+04 -1.089816086E-04  2.881037700E+02  2.881037699E+02  1.224999992E+00  9.971336595E-01  1.224999992E+00  2.866333975E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.725663137E-04  3.628504980E-04  9.683000017E+04 -3.529738789E-05  2.868453519E+02  2.868453519E+02  1.225000007E+00  9.980496577E-01  1.225000007E+00  1.950347881E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.617023062E-05  1.007158255E-04  9.682999996E+04  6.572783089E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.117614368E-02  1.067666958E-02  9.682998810E+04 -1.434232627E-03  2.919999983E+02  2.919999979E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  4.075626929E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.257657256E-04  3.704105674E-05  9.683000112E+04 -2.919467841E-04  2.918154178E+02  2.918154176E+02  1.225000018E+00  9.999992620E-01  1.225000018E+00  7.528526563E-07 
