nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.371699312E-05  2.602766244E-05  9.682999981E+04  1.003196548E-05  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.067102018E-04  2.134358874E-04  9.682999815E+04 -2.119608235E-04  2.919999196E+02  2.919999194E+02  1.224999982E+00  9.999882585E-01  1.224999982E+00  1.172657604E-05 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.496156726E-04  4.091242778E-05  9.682999822E+04 -2.122682928E-04  2.918684753E+02  2.918684751E+02  1.224999981E+00  9.991967780E-01  1.224999981E+00  8.032061215E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.947663130E-04  2.293339651E-04  9.682999961E+04 -1.855108870E-04  2.920000011E+02  2.920000009E+02  1.225000000E+00  9.999998364E-01  1.225000000E+00  1.636288502E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.638329528E-05  1.185665732E-04  9.682999772E+04  6.180265389E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148740187E-03  1.813582628E-03  9.682999821E+04 -4.939392557E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.925674499E-04  8.182329300E-05  9.682999979E+04 -3.179078856E-04  2.919998354E+02  2.919998351E+02  1.225000002E+00  9.999987951E-01  1.225000002E+00  1.206762959E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.345816849E-04  2.007414869E-04  9.682999866E+04 -2.514154361E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999900E-01  1.224999989E+00  7.223750228E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.435973899E-04  3.995450158E-05  9.682999996E+04 -2.071405785E-04  2.919949728E+02  2.919949726E+02  1.225000003E+00  9.999912366E-01  1.225000003E+00  8.765457632E-06 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036532002E-04  1.845511927E-04  9.682999978E+04 -2.352597466E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815596172E-03  1.776067955E-03  9.682999963E+04 -1.950147885E-04  2.919980261E+02  2.919980261E+02  1.225000018E+00  9.999772268E-01  1.225000018E+00  2.278810254E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.717529041E-04  2.146907308E-05  9.682999883E+04 -2.513488812E-04  2.805690132E+02  2.805690130E+02  1.224999989E+00  9.696394559E-01  1.224999989E+00  3.036053482E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.182176369E-04  5.659438560E-05  9.683000040E+04 -2.664313687E-04  2.910983353E+02  2.910983351E+02  1.225000009E+00  9.982243430E-01  1.225000009E+00  1.775664490E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.757196560E-04  1.839081106E-04  9.682999909E+04 -1.051845162E-04  2.873990480E+02  2.873990479E+02  1.224999992E+00  9.937812374E-01  1.224999992E+00  6.218756115E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.743122840E-04  3.612669397E-04  9.683000017E+04 -3.855077495E-05  2.868755278E+02  2.868755277E+02  1.225000007E+00  9.980638839E-01  1.225000007E+00  1.936121652E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.614386620E-05  1.007789675E-04  9.682999996E+04  6.581175850E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113929262E-02  1.067823497E-02  9.682998814E+04 -1.395953254E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  4.014141968E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.356070659E-04  4.085287188E-05  9.683000111E+04 -2.982987284E-04  2.917438679E+02  2.917438676E+02  1.225000018E+00  9.999993442E-01  1.225000018E+00  6.706853053E-07 
