nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.400072663E-05  2.579787760E-05  9.682999981E+04  9.538500609E-06  2.919999997E+02  2.919999997E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.019806439E-04  2.158733801E-04  9.682999816E+04 -2.050072227E-04  2.919998636E+02  2.919998634E+02  1.224999982E+00  9.999985340E-01  1.224999982E+00  1.451078094E-06 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.429560327E-04  3.291689695E-05  9.682999822E+04 -2.129081161E-04  2.918750695E+02  2.918750693E+02  1.224999981E+00  9.995354221E-01  1.224999981E+00  4.645621080E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.919864458E-04  2.302038536E-04  9.682999961E+04 -1.819371843E-04  2.920000012E+02  2.920000011E+02  1.225000000E+00  9.999998199E-01  1.225000000E+00  1.800542742E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.651609845E-05  1.185586702E-04  9.682999772E+04  6.166261319E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.153087352E-03  1.813440912E-03  9.682999821E+04 -4.984158194E-04  2.920000012E+02  2.920000009E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.861272328E-04  8.210209250E-05  9.682999979E+04 -3.112132712E-04  2.919998477E+02  2.919998475E+02  1.225000002E+00  9.999982509E-01  1.225000002E+00  1.750922233E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.305917816E-04  2.027590486E-04  9.682999867E+04 -2.455844992E-04  2.919999974E+02  2.919999972E+02  1.224999989E+00  9.999999907E-01  1.224999989E+00  1.986232043E-11 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.403442064E-04  4.213460050E-05  9.682999996E+04 -2.018982508E-04  2.919967623E+02  2.919967622E+02  1.225000003E+00  9.999986449E-01  1.225000003E+00  1.357243375E-06 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.003966556E-04  1.848260384E-04  9.682999978E+04 -2.317523040E-04  2.920000006E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.817124865E-03  1.776075882E-03  9.682999963E+04 -1.965363741E-04  2.919980468E+02  2.919980468E+02  1.225000018E+00  9.999770404E-01  1.225000018E+00  2.297445289E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.592482552E-04  2.535006183E-05  9.682999884E+04 -2.352341986E-04  2.813521302E+02  2.813521300E+02  1.224999989E+00  9.738903465E-01  1.224999989E+00  2.610964416E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.158925228E-04  5.279287194E-05  9.683000041E+04 -2.676129773E-04  2.913008760E+02  2.913008758E+02  1.225000009E+00  9.993664693E-01  1.225000009E+00  6.335381044E-04 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.632589317E-04  1.677967919E-04  9.682999911E+04 -1.080068363E-04  2.880356589E+02  2.880356588E+02  1.224999992E+00  9.969187941E-01  1.224999992E+00  3.081199392E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.725551143E-04  3.628202196E-04  9.683000017E+04 -3.533290659E-05  2.868606487E+02  2.868606487E+02  1.225000007E+00  9.980729526E-01  1.225000007E+00  1.927052985E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.617613055E-05  1.007034677E-04  9.682999996E+04  6.571056930E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.117499915E-02  1.067635962E-02  9.682998810E+04 -1.433370947E-03  2.919999983E+02  2.919999979E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  4.282607689E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.264547183E-04  3.724241910E-05  9.683000112E+04 -2.924491885E-04  2.917910589E+02  2.917910586E+02  1.225000018E+00  9.999994242E-01  1.225000018E+00  5.907231074E-07 
