nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.406967306E-05  2.579013005E-05  9.682999981E+04  9.462513440E-06  2.919999997E+02  2.919999997E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.038587444E-04  2.139609273E-04  9.682999815E+04 -2.086303778E-04  2.919999728E+02  2.919999727E+02  1.224999982E+00  9.999998597E-01  1.224999982E+00  1.254385880E-07 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.411362223E-04  2.778821953E-05  9.682999823E+04 -2.157713910E-04  2.918936816E+02  2.918936814E+02  1.224999981E+00  9.996139132E-01  1.224999981E+00  3.860709637E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.925288949E-04  2.300551072E-04  9.682999961E+04 -1.826154842E-04  2.920000011E+02  2.920000010E+02  1.225000000E+00  9.999998323E-01  1.225000000E+00  1.676869024E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.648242829E-05  1.185626648E-04  9.682999772E+04  6.169990611E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.153172499E-03  1.813795425E-03  9.682999821E+04 -4.981774298E-04  2.920000012E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.888112716E-04  8.330790759E-05  9.682999979E+04 -3.127971187E-04  2.919998611E+02  2.919998609E+02  1.225000002E+00  9.999969919E-01  1.225000002E+00  3.009999910E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.330266287E-04  2.019489289E-04  9.682999867E+04 -2.487586520E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999907E-01  1.224999989E+00  5.848053710E-13 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.451794382E-04  4.596879078E-05  9.682999996E+04 -2.032351418E-04  2.919982892E+02  2.919982890E+02  1.225000003E+00  9.999998116E-01  1.225000003E+00  1.904838706E-07 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.008218953E-04  1.847597166E-04  9.682999978E+04 -2.322381133E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.817683127E-03  1.776912744E-03  9.682999963E+04 -1.963309733E-04  2.919980301E+02  2.919980300E+02  1.225000018E+00  9.999766790E-01  1.225000018E+00  2.333591082E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.587891931E-04  2.666255089E-05  9.682999884E+04 -2.336295999E-04  2.824321699E+02  2.824321697E+02  1.224999989E+00  9.844958486E-01  1.224999989E+00  1.550414207E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.173325163E-04  5.054144008E-05  9.683000040E+04 -2.711400863E-04  2.914904460E+02  2.914904458E+02  1.225000009E+00  9.996742928E-01  1.225000009E+00  3.257146729E-04 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.617514420E-04  1.629532525E-04  9.682999911E+04 -1.110781339E-04  2.882212312E+02  2.882212311E+02  1.224999992E+00  9.973659951E-01  1.224999992E+00  2.633998392E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.731596383E-04  3.626797217E-04  9.683000017E+04 -3.602869319E-05  2.868281879E+02  2.868281879E+02  1.225000007E+00  9.980217370E-01  1.225000007E+00  1.978268577E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.615682233E-05  1.007468329E-04  9.682999996E+04  6.576952480E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.117345690E-02  1.067774033E-02  9.682998811E+04 -1.430568735E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.753226134E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.271061069E-04  3.716249513E-05  9.683000112E+04 -2.931801670E-04  2.918487219E+02  2.918487217E+02  1.225000018E+00  9.999990502E-01  1.225000018E+00  9.647261548E-07 
