nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.371689779E-05  2.593562540E-05  9.682999981E+04  9.948037234E-06  2.919999996E+02  2.919999996E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.057831175E-04  2.140153295E-04  9.682999815E+04 -2.105049519E-04  2.919996417E+02  2.919996416E+02  1.224999982E+00  9.999897143E-01  1.224999982E+00  1.027076492E-05 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.497371710E-04  4.068579630E-05  9.682999822E+04 -2.125970745E-04  2.918716313E+02  2.918716311E+02  1.224999981E+00  9.993385979E-01  1.224999981E+00  6.613862531E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.948884757E-04  2.295043181E-04  9.682999961E+04 -1.854775800E-04  2.920000012E+02  2.920000010E+02  1.225000000E+00  9.999998209E-01  1.225000000E+00  1.790924412E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.639765464E-05  1.185652174E-04  9.682999772E+04  6.178713547E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148587699E-03  1.813435783E-03  9.682999821E+04 -4.939209013E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.939606229E-04  8.286748407E-05  9.682999979E+04 -3.183482592E-04  2.919998108E+02  2.919998106E+02  1.225000002E+00  9.999985683E-01  1.225000002E+00  1.433600461E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.340650009E-04  2.010591582E-04  9.682999866E+04 -2.506088602E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999902E-01  1.224999989E+00  5.092905630E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.432433513E-04  3.923894629E-05  9.682999996E+04 -2.074394884E-04  2.919947019E+02  2.919947018E+02  1.225000003E+00  9.999940529E-01  1.225000003E+00  5.949175538E-06 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.035733314E-04  1.845282506E-04  9.682999978E+04 -2.352007850E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815230763E-03  1.775872798E-03  9.682999963E+04 -1.948275459E-04  2.919980385E+02  2.919980384E+02  1.225000018E+00  9.999774095E-01  1.225000018E+00  2.260538230E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.713945459E-04  2.131444465E-05  9.682999883E+04 -2.511586872E-04  2.808240996E+02  2.808240994E+02  1.224999989E+00  9.699197247E-01  1.224999989E+00  3.008026603E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.194706045E-04  5.888076982E-05  9.683000040E+04 -2.655700009E-04  2.909933006E+02  2.909933003E+02  1.225000009E+00  9.985982996E-01  1.225000009E+00  1.401707882E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.738186869E-04  1.800360005E-04  9.682999909E+04 -1.070493476E-04  2.877066730E+02  2.877066729E+02  1.224999992E+00  9.955798583E-01  1.224999992E+00  4.420135195E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.751084420E-04  3.618836380E-04  9.683000017E+04 -3.877858128E-05  2.868793628E+02  2.868793628E+02  1.225000007E+00  9.980880430E-01  1.225000007E+00  1.911962592E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.615183049E-05  1.007597898E-04  9.682999996E+04  6.578625031E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113884539E-02  1.067782609E-02  9.682998814E+04 -1.395879088E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  4.503308718E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.363833003E-04  4.117036409E-05  9.683000111E+04 -2.987876457E-04  2.917644993E+02  2.917644990E+02  1.225000018E+00  9.999995004E-01  1.225000018E+00  5.144979872E-07 
