nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.373961851E-05  2.600499257E-05  9.682999981E+04  9.988541384E-06  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.062780620E-04  2.132431370E-04  9.682999815E+04 -2.117045896E-04  2.919998668E+02  2.919998666E+02  1.224999982E+00  9.999888306E-01  1.224999982E+00  1.115449428E-05 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.492932641E-04  4.085666427E-05  9.682999822E+04 -2.119970119E-04  2.918706149E+02  2.918706147E+02  1.224999981E+00  9.992492403E-01  1.224999981E+00  7.507438672E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.948313349E-04  2.293862430E-04  9.682999961E+04 -1.855281530E-04  2.920000011E+02  2.920000010E+02  1.225000000E+00  9.999998304E-01  1.225000000E+00  1.696398159E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.641975231E-05  1.185670809E-04  9.682999772E+04  6.176659841E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148731432E-03  1.813545322E-03  9.682999821E+04 -4.939646355E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.930504805E-04  8.221029417E-05  9.682999979E+04 -3.180378161E-04  2.919998366E+02  2.919998363E+02  1.225000002E+00  9.999987806E-01  1.225000002E+00  1.221219064E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.343554528E-04  2.006248643E-04  9.682999866E+04 -2.512955553E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999900E-01  1.224999989E+00  6.723811944E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.435287549E-04  3.976467247E-05  9.682999996E+04 -2.072452334E-04  2.919949340E+02  2.919949339E+02  1.225000003E+00  9.999923986E-01  1.225000003E+00  7.603458896E-06 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036381573E-04  1.845319456E-04  9.682999978E+04 -2.352622420E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815518266E-03  1.776018465E-03  9.682999963E+04 -1.949820873E-04  2.919980299E+02  2.919980298E+02  1.225000018E+00  9.999773017E-01  1.225000018E+00  2.271316857E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.718504806E-04  2.106567597E-05  9.682999883E+04 -2.518396393E-04  2.806962335E+02  2.806962333E+02  1.224999989E+00  9.698626454E-01  1.224999989E+00  3.013734530E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.182685142E-04  5.757531044E-05  9.683000040E+04 -2.655763507E-04  2.910559661E+02  2.910559659E+02  1.225000009E+00  9.983614367E-01  1.225000009E+00  1.638570705E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.749405297E-04  1.828954751E-04  9.682999909E+04 -1.054070213E-04  2.875079212E+02  2.875079212E+02  1.224999992E+00  9.944845587E-01  1.224999992E+00  5.515434785E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.746105197E-04  3.614695189E-04  9.683000017E+04 -3.865964415E-05  2.868746006E+02  2.868746005E+02  1.225000007E+00  9.980700992E-01  1.225000007E+00  1.929906419E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.618096578E-05  1.007784042E-04  9.682999996E+04  6.577411873E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113931566E-02  1.067824211E-02  9.682998814E+04 -1.395969660E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  4.232605192E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.359323622E-04  4.124605976E-05  9.683000111E+04 -2.982660403E-04  2.917531542E+02  2.917531540E+02  1.225000018E+00  9.999993978E-01  1.225000018E+00  6.171380700E-07 
