nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.370546309E-05  2.602996321E-05  9.682999981E+04  1.004554451E-05  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.068206374E-04  2.135656784E-04  9.682999815E+04 -2.119528554E-04  2.919999280E+02  2.919999278E+02  1.224999982E+00  9.999880894E-01  1.224999982E+00  1.189566807E-05 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.497959595E-04  4.095926082E-05  9.682999822E+04 -2.124056753E-04  2.918678435E+02  2.918678434E+02  1.224999981E+00  9.991838055E-01  1.224999981E+00  8.161786667E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.947414304E-04  2.293188547E-04  9.682999961E+04 -1.854998211E-04  2.920000011E+02  2.920000009E+02  1.225000000E+00  9.999998380E-01  1.225000000E+00  1.620012388E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.636826347E-05  1.185660927E-04  9.682999772E+04  6.181717962E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148735020E-03  1.813588166E-03  9.682999821E+04 -4.939290825E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.924831310E-04  8.175020486E-05  9.682999979E+04 -3.178901691E-04  2.919998331E+02  2.919998328E+02  1.225000002E+00  9.999987635E-01  1.225000002E+00  1.238313943E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.346268406E-04  2.008131715E-04  9.682999866E+04 -2.513952146E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999900E-01  1.224999989E+00  7.307241396E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.435910579E-04  3.997262180E-05  9.682999996E+04 -2.071177440E-04  2.919949635E+02  2.919949633E+02  1.225000003E+00  9.999908829E-01  1.225000003E+00  9.119154469E-06 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036528685E-04  1.845563236E-04  9.682999978E+04 -2.352546571E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815602099E-03  1.776073060E-03  9.682999963E+04 -1.950160738E-04  2.919980252E+02  2.919980251E+02  1.225000018E+00  9.999772080E-01  1.225000018E+00  2.280688549E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.717124195E-04  2.161783690E-05  9.682999883E+04 -2.511641134E-04  2.805305860E+02  2.805305858E+02  1.224999989E+00  9.693907869E-01  1.224999989E+00  3.060920376E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.182894613E-04  5.639619142E-05  9.683000040E+04 -2.666863926E-04  2.911079566E+02  2.911079564E+02  1.225000009E+00  9.981772039E-01  1.225000009E+00  1.822803557E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.759861588E-04  1.841505125E-04  9.682999909E+04 -1.052121942E-04  2.873743779E+02  2.873743779E+02  1.224999992E+00  9.936042030E-01  1.224999992E+00  6.395790482E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.742328582E-04  3.612168400E-04  9.683000017E+04 -3.851861258E-05  2.868761552E+02  2.868761552E+02  1.225000007E+00  9.980629889E-01  1.225000007E+00  1.937016676E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.612786815E-05  1.007775422E-04  9.682999996E+04  6.582645857E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113924157E-02  1.067819227E-02  9.682998814E+04 -1.395941136E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.952655642E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.355432252E-04  4.072635368E-05  9.683000111E+04 -2.983500359E-04  2.917412690E+02  2.917412688E+02  1.225000018E+00  9.999993281E-01  1.225000018E+00  6.868002171E-07 
