nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.351421428E-05  2.588649432E-05  9.682999981E+04  1.010583508E-05  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.075644851E-04  2.155027298E-04  9.682999815E+04 -2.109292737E-04  2.919999657E+02  2.919999656E+02  1.224999982E+00  9.999907048E-01  1.224999982E+00  9.280284557E-06 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.532778437E-04  4.226150616E-05  9.682999821E+04 -2.146985883E-04  2.918644380E+02  2.918644378E+02  1.224999981E+00  9.991541446E-01  1.224999981E+00  8.458395879E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.943798119E-04  2.291343324E-04  9.682999961E+04 -1.853064953E-04  2.920000010E+02  2.920000008E+02  1.225000000E+00  9.999998534E-01  1.225000000E+00  1.466239337E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.617287269E-05  1.185453661E-04  9.682999772E+04  6.199366118E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148696451E-03  1.813618018E-03  9.682999821E+04 -4.938632993E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.935007230E-04  8.224692035E-05  9.682999979E+04 -3.184546537E-04  2.919997940E+02  2.919997937E+02  1.225000002E+00  9.999975500E-01  1.225000002E+00  2.451832702E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.345957593E-04  2.017249739E-04  9.682999866E+04 -2.505320441E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999901E-01  1.224999989E+00  5.934369264E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.428898557E-04  3.913420177E-05  9.682999996E+04 -2.071815063E-04  2.919944941E+02  2.919944939E+02  1.225000003E+00  9.999853573E-01  1.225000003E+00  1.464475622E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.035917421E-04  1.845798790E-04  9.682999978E+04 -2.351721806E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815313644E-03  1.776008255E-03  9.682999963E+04 -1.947866236E-04  2.919979997E+02  2.919979996E+02  1.225000018E+00  9.999769634E-01  1.225000018E+00  2.305151322E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.717319379E-04  2.246428631E-05  9.682999883E+04 -2.503619060E-04  2.803226551E+02  2.803226549E+02  1.224999989E+00  9.664134892E-01  1.224999989E+00  3.358650144E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.201383666E-04  5.560249732E-05  9.683000040E+04 -2.692668996E-04  2.911409921E+02  2.911409918E+02  1.225000009E+00  9.972558798E-01  1.225000009E+00  2.744127632E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.800445046E-04  1.877460969E-04  9.682999909E+04 -1.058685532E-04  2.872582719E+02  2.872582718E+02  1.224999992E+00  9.928483623E-01  1.224999992E+00  7.151631189E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.735847855E-04  3.608647122E-04  9.683000017E+04 -3.819646769E-05  2.868753525E+02  2.868753525E+02  1.225000007E+00  9.980557559E-01  1.225000007E+00  1.944249713E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.589892439E-05  1.007094443E-04  9.682999996E+04  6.599325432E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113847280E-02  1.067751552E-02  9.682998814E+04 -1.395789888E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.353873130E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.362234319E-04  4.038448431E-05  9.683000111E+04 -2.993420889E-04  2.917369752E+02  2.917369750E+02  1.225000018E+00  9.999989977E-01  1.225000018E+00  1.017185858E-06 
