nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.371339631E-05  2.592935059E-05  9.682999981E+04  9.945858803E-06  2.919999996E+02  2.919999996E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.057721452E-04  2.141255959E-04  9.682999815E+04 -2.103933497E-04  2.919996160E+02  2.919996158E+02  1.224999982E+00  9.999898474E-01  1.224999982E+00  1.013767387E-05 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.497972280E-04  4.063420668E-05  9.682999822E+04 -2.127042055E-04  2.918715558E+02  2.918715556E+02  1.224999981E+00  9.993453056E-01  1.224999981E+00  6.546785788E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.948940233E-04  2.295169098E-04  9.682999961E+04 -1.854717316E-04  2.920000012E+02  2.920000010E+02  1.225000000E+00  9.999998203E-01  1.225000000E+00  1.797311710E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.639181418E-05  1.185649751E-04  9.682999772E+04  6.179253273E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148571364E-03  1.813426781E-03  9.682999821E+04 -4.939126930E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.940161180E-04  8.289928230E-05  9.682999979E+04 -3.183746950E-04  2.919998075E+02  2.919998072E+02  1.225000002E+00  9.999985591E-01  1.225000002E+00  1.442796334E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.340611306E-04  2.011240605E-04  9.682999866E+04 -2.505457581E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999902E-01  1.224999989E+00  4.908193456E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.432237116E-04  3.920375302E-05  9.682999996E+04 -2.074519628E-04  2.919946855E+02  2.919946853E+02  1.225000003E+00  9.999941812E-01  1.225000003E+00  5.820889694E-06 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.035680927E-04  1.845305364E-04  9.682999978E+04 -2.351934641E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815206897E-03  1.775865482E-03  9.682999963E+04 -1.948103581E-04  2.919980393E+02  2.919980393E+02  1.225000018E+00  9.999774157E-01  1.225000018E+00  2.259917068E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.713112275E-04  2.139198081E-05  9.682999883E+04 -2.510027403E-04  2.808334952E+02  2.808334950E+02  1.224999989E+00  9.700500440E-01  1.224999989E+00  2.994994669E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.196017579E-04  5.889564797E-05  9.683000040E+04 -2.656872285E-04  2.909919231E+02  2.909919229E+02  1.225000009E+00  9.986227465E-01  1.225000009E+00  1.377260998E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.737175982E-04  1.797320669E-04  9.682999910E+04 -1.072381349E-04  2.877209027E+02  2.877209026E+02  1.224999992E+00  9.956525175E-01  1.224999992E+00  4.347475983E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.751491061E-04  3.619203687E-04  9.683000017E+04 -3.878580164E-05  2.868799157E+02  2.868799157E+02  1.225000007E+00  9.980894605E-01  1.225000007E+00  1.910545123E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.614509463E-05  1.007575510E-04  9.682999996E+04  6.579098002E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113879677E-02  1.067778608E-02  9.682998814E+04 -1.395866941E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  4.515801192E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.364023924E-04  4.111029087E-05  9.683000111E+04 -2.988617235E-04  2.917651865E+02  2.917651862E+02  1.225000018E+00  9.999995092E-01  1.225000018E+00  5.056774680E-07 
