nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.245114967E-05  2.584226588E-05  9.682999981E+04  1.112859272E-05  2.919999998E+02  2.919999998E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.147655290E-04  2.105787158E-04  9.682999814E+04 -2.226232436E-04  2.920000004E+02  2.920000003E+02  1.224999982E+00  9.999999851E-01  1.224999982E+00  6.172536374E-19 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.511785663E-04  9.829199125E-06  9.682999822E+04 -2.422098251E-04  2.919989409E+02  2.919989407E+02  1.224999981E+00  9.999982903E-01  1.224999981E+00  1.693854897E-06 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.926988984E-04  2.259248282E-04  9.682999961E+04 -1.865541509E-04  2.920000003E+02  2.920000002E+02  1.225000000E+00  9.999999505E-01  1.225000000E+00  4.954711002E-08 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.696054727E-05  1.186276077E-04  9.682999772E+04  6.128102808E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148280448E-03  1.813422296E-03  9.682999821E+04 -4.936258606E-04  2.920000012E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -4.175545107E-04  9.589229764E-05  9.682999976E+04 -3.300577335E-04  2.920000624E+02  2.920000621E+02  1.225000002E+00  9.999999631E-01  1.225000002E+00  3.875184764E-08 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.448680807E-04  1.996739678E-04  9.682999865E+04 -2.626759055E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999907E-01  1.224999989E+00  3.501274316E-27 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.775853794E-04  6.282482437E-05  9.682999993E+04 -2.202609854E-04  2.920000019E+02  2.920000017E+02  1.225000003E+00  1.000000002E+00  1.225000003E+00  2.613262610E-13 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.031697398E-04  1.835964361E-04  9.682999978E+04 -2.356473794E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.814553468E-03  1.776070490E-03  9.682999963E+04 -1.939698690E-04  2.919980625E+02  2.919980625E+02  1.225000018E+00  9.999742909E-01  1.225000018E+00  2.572400529E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.741146506E-04  2.319556625E-05  9.682999882E+04 -2.528878416E-04  2.911748207E+02  2.911748205E+02  1.224999989E+00  9.997869505E-01  1.224999989E+00  2.130401725E-04 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.290837988E-04  4.844570382E-05  9.683000039E+04 -2.848804569E-04  2.920065089E+02  2.920065087E+02  1.225000009E+00  9.999999999E-01  1.225000009E+00  7.511881398E-09 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.793385089E-04  1.667022450E-04  9.682999909E+04 -1.269017021E-04  2.913982788E+02  2.913982788E+02  1.224999992E+00  9.995559276E-01  1.224999992E+00  4.440658712E-04 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.740418375E-04  3.618659666E-04  9.683000017E+04 -3.835362720E-05  2.874070163E+02  2.874070163E+02  1.225000007E+00  9.984304397E-01  1.225000007E+00  1.569565872E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.681351282E-05  1.011604317E-04  9.682999996E+04  6.549019198E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113069353E-02  1.066938181E-02  9.682998815E+04 -1.395432216E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  1.357901305E-22 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.505134775E-04  3.666940048E-05  9.683000109E+04 -3.170545362E-04  2.919991951E+02  2.919991948E+02  1.225000018E+00  1.000000014E+00  1.225000018E+00  4.363453737E-10 
