nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.352005745E-05  2.573871220E-05  9.682999981E+04  9.965177774E-06  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.073651154E-04  2.155381884E-04  9.682999815E+04 -2.106975229E-04  2.919999652E+02  2.919999650E+02  1.224999982E+00  9.999947543E-01  1.224999982E+00  5.230846849E-06 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.541567748E-04  4.280013370E-05  9.682999821E+04 -2.150858176E-04  2.918646655E+02  2.918646653E+02  1.224999981E+00  9.992114645E-01  1.224999981E+00  7.885196924E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.943725236E-04  2.291152607E-04  9.682999961E+04 -1.853166336E-04  2.920000009E+02  2.920000008E+02  1.225000000E+00  9.999998566E-01  1.225000000E+00  1.434456189E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.617642133E-05  1.185274710E-04  9.682999772E+04  6.197371823E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148727497E-03  1.813609281E-03  9.682999821E+04 -4.939022856E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.938919787E-04  8.245334385E-05  9.682999979E+04 -3.186576047E-04  2.919998135E+02  2.919998132E+02  1.225000002E+00  9.999977907E-01  1.225000002E+00  2.211203925E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.343766887E-04  2.017162585E-04  9.682999866E+04 -2.503210009E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999904E-01  1.224999989E+00  2.535672778E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.425947679E-04  3.875046352E-05  9.682999996E+04 -2.072365271E-04  2.919943449E+02  2.919943447E+02  1.225000003E+00  9.999825330E-01  1.225000003E+00  1.746913012E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036279490E-04  1.845845105E-04  9.682999978E+04 -2.352040743E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815192260E-03  1.776076642E-03  9.682999963E+04 -1.946027668E-04  2.919979863E+02  2.919979863E+02  1.225000018E+00  9.999769157E-01  1.225000018E+00  2.309917524E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.720271047E-04  2.203791224E-05  9.682999883E+04 -2.510670526E-04  2.803833612E+02  2.803833610E+02  1.224999989E+00  9.675312656E-01  1.224999989E+00  3.246872510E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.202172761E-04  5.545447626E-05  9.683000040E+04 -2.694719131E-04  2.910848956E+02  2.910848954E+02  1.225000009E+00  9.971348714E-01  1.225000009E+00  2.865136027E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.805549953E-04  1.880714960E-04  9.682999909E+04 -1.060979313E-04  2.872925462E+02  2.872925461E+02  1.224999992E+00  9.933011918E-01  1.224999992E+00  6.698801686E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.736286574E-04  3.609038484E-04  9.683000017E+04 -3.819920116E-05  2.868714560E+02  2.868714560E+02  1.225000007E+00  9.980479891E-01  1.225000007E+00  1.952016479E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.587808706E-05  1.006506416E-04  9.682999996E+04  6.596037375E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113882658E-02  1.067783899E-02  9.682998814E+04 -1.395848510E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.237896925E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.366114570E-04  4.085652063E-05  9.683000111E+04 -2.993000337E-04  2.917450269E+02  2.917450266E+02  1.225000018E+00  9.999990144E-01  1.225000018E+00  1.000531441E-06 
