nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure dynamic-pressure absolute-pressure   total-pressure      temperature total-temperature  phase-1-density      phase-1-vof  phase-2-density      phase-2-vof 
         1  1.180011401E+00  7.000440735E-01  4.499552279E-01 -1.362061714E-05  2.600707087E-05  9.682999981E+04  1.010948023E-05  2.919999995E+02  2.919999995E+02  1.224999998E+00  9.999999981E-01  1.224999998E+00  0.000000000E+00 
         2  1.150002942E+00  1.299996259E+00  6.549998111E+00 -4.072791004E-04  2.145051338E-04  9.682999815E+04 -2.115541463E-04  2.919999524E+02  2.919999523E+02  1.224999982E+00  9.999878155E-01  1.224999982E+00  1.216963850E-05 
         3  2.599979183E-01  1.299834635E+00  4.769962194E+00 -2.511532526E-04  4.135978433E-05  9.682999822E+04 -2.133971425E-04  2.918653646E+02  2.918653645E+02  1.224999981E+00  9.991369372E-01  1.224999981E+00  8.630469867E-04 
         4  2.499957813E-01  1.300216226E+00  3.040010943E+00 -3.945736911E-04  2.292281408E-04  9.682999961E+04 -1.854148419E-04  2.920000010E+02  2.920000009E+02  1.225000000E+00  9.999998459E-01  1.225000000E+00  1.541410261E-07 
         5  1.179989316E+00  1.700000987E+00  4.500025386E-01 -4.627465588E-05  1.185604159E-04  9.682999772E+04  6.190567499E-05  2.919999933E+02  2.919999933E+02  1.224999972E+00  9.999999769E-01  1.224999972E+00  0.000000000E+00 
         6  2.090000749E+00  1.699988964E+00  2.640041275E+00 -2.148698250E-03  1.813600592E-03  9.682999821E+04 -4.938809851E-04  2.920000013E+02  2.920000010E+02  1.225000005E+00  1.000000004E+00  1.225000005E+00  0.000000000E+00 
         7  1.929998960E+00  1.700096390E+00  4.850038151E+00 -3.925588299E-04  8.171381885E-05  9.682999979E+04 -3.179991478E-04  2.919998120E+02  2.919998117E+02  1.225000002E+00  9.999983376E-01  1.225000002E+00  1.664287841E-06 
         8  1.149997690E+00  1.699993700E+00  6.550001821E+00 -4.347143728E-04  2.012860383E-04  9.682999866E+04 -2.510512286E-04  2.919999973E+02  2.919999971E+02  1.224999989E+00  9.999999899E-01  1.224999989E+00  7.384036485E-10 
         9  2.599530306E-01  1.699784014E+00  4.769789816E+00 -2.434049327E-04  3.980353749E-05  9.682999996E+04 -2.070857874E-04  2.919948088E+02  2.919948086E+02  1.225000003E+00  9.999887789E-01  1.225000003E+00  1.122323849E-05 
        10  2.500325889E-01  1.700141952E+00  3.039603904E+00 -4.036270343E-04  1.845726460E-04  9.682999978E+04 -2.352138945E-04  2.920000005E+02  2.920000004E+02  1.225000002E+00  1.000000002E+00  1.225000002E+00  0.000000000E+00 
        11  2.090000512E+00  6.999920786E-01  2.640018387E+00 -1.815527558E-03  1.776047259E-03  9.682999963E+04 -1.949651023E-04  2.919980179E+02  2.919980178E+02  1.225000018E+00  9.999771120E-01  1.225000018E+00  2.290285199E-05 
        12  1.930000944E+00  7.000071781E-01  4.849993220E+00 -2.715836149E-04  2.235386219E-05  9.682999883E+04 -2.503218591E-04  2.803565665E+02  2.803565663E+02  1.224999989E+00  9.673663675E-01  1.224999989E+00  3.263362323E-02 
        13  1.149999460E+00  7.000041210E-01  6.549999896E+00 -3.190586689E-04  5.586624006E-05  9.683000040E+04 -2.679462947E-04  2.911404265E+02  2.911404263E+02  1.225000009E+00  9.978281597E-01  1.225000009E+00  2.171847766E-03 
        14  2.599937070E-01  6.999245510E-01  4.770022657E+00 -2.777377725E-04  1.856137191E-04  9.682999909E+04 -1.055586631E-04  2.872908819E+02  2.872908818E+02  1.224999992E+00  9.929590636E-01  1.224999992E+00  7.040929879E-03 
        15  2.500057384E-01  7.000450448E-01  3.040068823E+00 -3.738603160E-04  3.610001240E-04  9.683000017E+04 -3.835099208E-05  2.868792245E+02  2.868792245E+02  1.225000007E+00  9.980613725E-01  1.225000007E+00  1.938633114E-03 
        16  1.179999658E+00  1.300002449E+00  4.500000716E-01 -2.602398744E-05  1.007588442E-04  9.682999996E+04  6.591324148E-05  2.920000000E+02  2.920000000E+02  1.225000000E+00  9.999999999E-01  1.225000000E+00  0.000000000E+00 
        17  2.090000552E+00  1.299991228E+00  2.640042717E+00 -1.113878395E-02  1.067778636E-02  9.682998814E+04 -1.395853864E-03  2.919999984E+02  2.919999980E+02  1.224999991E+00  9.999999925E-01  1.224999991E+00  3.646775187E-21 
        18  1.930000128E+00  1.300009553E+00  4.849983633E+00 -3.355638017E-04  4.022275551E-05  9.683000111E+04 -2.988294931E-04  2.917318973E+02  2.917318970E+02  1.225000018E+00  9.999992168E-01  1.225000018E+00  7.981356197E-07 
